"","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"767","Pawcatuck",320,2021-06-07,"Amy Mayer","beaver, muskrat, otter",2021-06-07 08:59:00,2021-06-07 09:58:00,"beaver","chewed stick","N",1899-12-31 09:56:00,"1","forest/river","2","5",NA,"N","Kayak",0.677966101694915,0,0,0,0,0.322033898305085
"768","Pawcatuck",320,2021-06-07,"Amy Mayer","beaver, muskrat, otter",2021-06-07 08:59:00,2021-06-07 09:58:00,"musk?","scat","N",1899-12-31 09:11:00,"2","forest/river","2","5",NA,"N","Kayak",0.677966101694915,0,0,0,0,0.322033898305085
"769","Pawcatuck",320,2021-06-07,"Amy Mayer","beaver, muskrat, otter",2021-06-07 08:59:00,2021-06-07 09:58:00,"beaver","chewed stick","N",1899-12-31 09:19:00,"3","forest/river","2","5",NA,"N","Kayak",0.677966101694915,0,0,0,0,0.322033898305085
"770","Pawcatuck",320,2021-06-07,"Amy Mayer","beaver, muskrat, otter",2021-06-07 08:59:00,2021-06-07 09:58:00,"muskrat","scat","N",1899-12-31 09:21:00,"4","forest/river","2","5",NA,"N","Kayak",0.677966101694915,0,0,0,0,0.322033898305085
"771","Pawcatuck",320,2021-06-07,"Amy Mayer","beaver, muskrat, otter",2021-06-07 08:59:00,2021-06-07 09:58:00,"musk?","bank den","N",1899-12-31 09:28:00,"5,6","forest/river","2","5",NA,"N","Kayak",0.677966101694915,0,0,0,0,0.322033898305085
"772","Pawcatuck",320,2021-06-07,"Amy Mayer","beaver, muskrat, otter",2021-06-07 08:59:00,2021-06-07 09:58:00,"beaver","chewed stick","N",1899-12-31 09:37:00,"7","forest/river","2","5",NA,"N","Kayak",0.677966101694915,0,0,0,0,0.322033898305085
"773","Pawcatuck",320,2021-06-07,"Amy Mayer","beaver, muskrat, otter",2021-06-07 08:59:00,2021-06-07 09:58:00,"otter?","chewed shell",NA,1899-12-31 09:47:00,"8","forest/river","2","5",NA,"N","Kayak",0.677966101694915,0,0,0,0,0.322033898305085
"774","Pawcatuck",320,2021-06-07,"John Crockett","beaver, otter",2021-06-07 08:57:00,2021-06-07 09:55:00,"otter","latrine","Y",1899-12-31 09:01:00,"1,2","forest/river","3","2","no recent precip","N","Kayak",0.53448275862069,0,0,0,0,0.46551724137931
"775","Pawcatuck",320,2021-06-07,"John Crockett","beaver, otter",2021-06-07 08:57:00,2021-06-07 09:55:00,"otter","chewed shell","N",1899-12-31 09:18:00,"3","forest/river","3","2","no recent precip","N","Kayak",0.53448275862069,0,0,0,0,0.46551724137931
"776","Pawcatuck",320,2021-06-07,"John Crockett","beaver, otter",2021-06-07 08:57:00,2021-06-07 09:55:00,"muskrat","scat","N",1899-12-31 09:39:00,"4","forest/river","3","2","no recent precip","N","Kayak",0.53448275862069,0,0,0,0,0.46551724137931
"777","Pawcatuck",320,2021-06-07,"John Crockett","beaver, otter",2021-06-07 08:57:00,2021-06-07 09:55:00,"otter","latrine","Y",1899-12-31 09:45:00,"5","forest/river","3","2","no recent precip","N","Kayak",0.53448275862069,0,0,0,0,0.46551724137931
"778","Pawcatuck",320,2021-06-07,"John Crockett","beaver, otter",2021-06-07 08:57:00,2021-06-07 09:55:00,"beaver","chewed stick","N",1899-12-31 09:46:00,"6","forest/river","3","2","no recent precip","N","Kayak",0.53448275862069,0,0,0,0,0.46551724137931
"779","Pawcatuck",384,2021-07-30,"Amy Mayer","beaver",2021-07-30 13:45:00,2021-07-30 14:38:00,"beaver","chewed stick","N",1899-12-31 13:53:00,"10","shrub swamp","2","5","recent rain","N","Foot",0,0,0,0,0,1
"780","Pawcatuck",384,2021-07-30,"Amy Mayer","beaver",2021-07-30 13:45:00,2021-07-30 14:38:00,"beaver","chewed stick","N",1899-12-31 14:03:00,"11","shrub swamp","2","5","recent rain","N","Foot",0,0,0,0,0,1
"781","Pawcatuck",384,2021-07-30,"Amy Mayer","beaver",2021-07-30 13:45:00,2021-07-30 14:38:00,"beaver","chewed stick","N",1899-12-31 14:13:00,"12","shrub swamp","2","5","recent rain","N","Foot",0,0,0,0,0,1
"782","Pawcatuck",384,2021-07-30,"Amy Mayer","beaver",2021-07-30 13:45:00,2021-07-30 14:38:00,"beaver","chewed stick","N",1899-12-31 14:26:00,"13","shrub swamp","2","5","recent rain","N","Foot",0,0,0,0,0,1
"783","Pawcatuck",384,2021-07-30,"John Crockett",NA,2021-07-30 13:43:00,2021-07-30 14:42:00,"beaver","chewed stick","N",1899-12-31 13:52:00,"8","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"784","Pawcatuck",384,2021-07-30,"John Crockett",NA,2021-07-30 13:43:00,2021-07-30 14:42:00,"beaver","chewed stick","N",1899-12-31 14:02:00,"9","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"785","Pawcatuck",384,2021-07-30,"John Crockett",NA,2021-07-30 13:43:00,2021-07-30 14:42:00,"?","chewed veg","Y",1899-12-31 14:08:00,"10","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"786","Pawcatuck",384,2021-07-30,"John Crockett",NA,2021-07-30 13:43:00,2021-07-30 14:42:00,"beaver","chewed stick","N",1899-12-31 14:14:00,"11","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"787","Pawcatuck",384,2021-07-30,"John Crockett",NA,2021-07-30 13:43:00,2021-07-30 14:42:00,"beaver","lodge","N",1899-12-31 14:16:00,"12","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"788","Pawcatuck",384,2021-07-30,"John Crockett",NA,2021-07-30 13:43:00,2021-07-30 14:42:00,"beaver","chewed tree","N",1899-12-31 14:23:00,"13","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"789","Pawcatuck",384,2021-07-30,"John Crockett",NA,2021-07-30 13:43:00,2021-07-30 14:42:00,"musk?","scat","N",1899-12-31 14:33:00,"14","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"790","Pawcatuck",384,2021-07-30,"John Crockett",NA,2021-07-30 13:43:00,2021-07-30 14:42:00,"beaver","stump","N",1899-12-31 14:39:00,"15","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"791","Pawcatuck",748,2021-06-14,"John Crockett",NA,2021-06-14 08:03:00,2021-06-14 09:20:00,"beaver","chewed stick","N",1899-12-31 08:12:00,"1","pond edge","2","5","no recent precip","N","Foot",0.584415584415584,0,0,0,0,0.415584415584416
"792","Pawcatuck",748,2021-06-14,"John Crockett",NA,2021-06-14 08:03:00,2021-06-14 09:20:00,"?","scat","N",1899-12-31 08:20:00,"2","pond edge","2","5","no recent precip","N","Foot",0.584415584415584,0,0,0,0,0.415584415584416
"793","Pawcatuck",748,2021-06-14,"John Crockett",NA,2021-06-14 08:03:00,2021-06-14 09:20:00,"musk?","track","Y",1899-12-31 08:37:00,"3 thru 7","pond edge","2","5","no recent precip","N","Foot",0.584415584415584,0,0,0,0,0.415584415584416
"794","Pawcatuck",748,2021-06-14,"John Crockett",NA,2021-06-14 08:03:00,2021-06-14 09:20:00,"?","track","Y",1899-12-31 08:44:00,"8","pond edge","2","5","no recent precip","N","Foot",0.584415584415584,0,0,0,0,0.415584415584416
"795","Pawcatuck",748,2021-06-14,"John Crockett",NA,2021-06-14 08:03:00,2021-06-14 09:20:00,"musk?","track","Y",1899-12-31 08:54:00,"9,10","pond edge","2","5","no recent precip","N","Foot",0.584415584415584,0,0,0,0,0.415584415584416
"796","Pawcatuck",748,2021-06-14,"John Crockett",NA,2021-06-14 08:03:00,2021-06-14 09:20:00,"beaver","stump","N",1899-12-31 09:02:00,"11","pond edge","2","5","no recent precip","N","Foot",0.584415584415584,0,0,0,0,0.415584415584416
"797","Pawcatuck",748,2021-06-14,"John Crockett",NA,2021-06-14 08:03:00,2021-06-14 09:20:00,"?","scat","Y",1899-12-31 09:14:00,"12","pond edge","2","5","no recent precip","N","Foot",0.584415584415584,0,0,0,0,0.415584415584416
"798","Pawcatuck",748,2021-06-14,"John Crockett",NA,2021-06-14 08:03:00,2021-06-14 09:20:00,"beaver","lodge","N",1899-12-31 09:16:00,"13","pond edge","2","5","no recent precip","N","Foot",0.584415584415584,0,0,0,0,0.415584415584416
"799","Pawcatuck",748,2021-06-14,"Amy Mayer","beaver",2021-06-14 08:07:00,2021-06-14 09:22:00,"beaver","chewed stick","N",1899-12-31 08:16:00,"1","pond edge","3","2","no recent precip","N","Foot",0.333333333333333,0,0,0,0,0.666666666666667
"800","Pawcatuck",748,2021-06-14,"Amy Mayer","beaver",2021-06-14 08:07:00,2021-06-14 09:22:00,"raccoon","track","Y",1899-12-31 08:23:00,"2","pond edge","3","2","no recent precip","N","Foot",0.333333333333333,0,0,0,0,0.666666666666667
"801","Pawcatuck",748,2021-06-14,"Amy Mayer","beaver",2021-06-14 08:07:00,2021-06-14 09:22:00,"raccoon","latrine","N",1899-12-31 08:28:00,"3","pond edge","3","2","no recent precip","N","Foot",0.333333333333333,0,0,0,0,0.666666666666667
"802","Pawcatuck",748,2021-06-14,"Amy Mayer","beaver",2021-06-14 08:07:00,2021-06-14 09:22:00,"beaver","chewed stick","N",1899-12-31 08:42:00,"4","pond edge","3","2","no recent precip","N","Foot",0.333333333333333,0,0,0,0,0.666666666666667
"803","Pawcatuck",748,2021-06-14,"Amy Mayer","beaver",2021-06-14 08:07:00,2021-06-14 09:22:00,"beaver","chewed tree","N",1899-12-31 08:51:00,"5","pond edge","3","2","no recent precip","N","Foot",0.333333333333333,0,0,0,0,0.666666666666667
"804","Pawcatuck",1079,2021-07-30,"Amy Mayer","beaver",2021-07-30 10:11:00,2021-07-30 11:06:00,"otter","latrine","Y",1899-12-31 10:30:00,"5,6","river/shrub swamp","2","5","recent rain","N","Foot",0.0181818181818182,0,0,0,0,0.981818181818182
"805","Pawcatuck",1079,2021-07-30,"Amy Mayer","beaver",2021-07-30 10:11:00,2021-07-30 11:06:00,"beaver","chewed tree","N",1899-12-31 10:47:00,"7","river/shrub swamp","2","5","recent rain","N","Foot",0.0181818181818182,0,0,0,0,0.981818181818182
"806","Pawcatuck",1079,2021-07-30,"John Crockett",NA,2021-07-30 10:08:00,2021-07-30 11:04:00,"musk?","scat","N",1899-12-31 10:30:00,NA,"forested swamp","3","1","recent rain","N","Foot",0.0178571428571429,0.0178571428571429,0,0,0,0.964285714285714
"807","Pawcatuck",1079,2021-07-30,"John Crockett",NA,2021-07-30 10:08:00,2021-07-30 11:04:00,"beaver","chewed stick","N",1899-12-31 10:35:00,"3","forested swamp","3","1","recent rain","N","Foot",0.0178571428571429,0.0178571428571429,0,0,0,0.964285714285714
"808","Pawcatuck",1079,2021-07-30,"John Crockett",NA,2021-07-30 10:08:00,2021-07-30 11:04:00,"?","track","Y",1899-12-31 10:42:00,"4,5","forested swamp","3","1","recent rain","N","Foot",0.0178571428571429,0.0178571428571429,0,0,0,0.964285714285714
"809","Pawcatuck",1113,2021-07-30,"Amy Mayer",NA,2021-07-30 09:03:00,2021-07-30 09:52:00,"musk?","scat","Y",1899-12-31 09:06:00,"1","river/forest","2","5","recent rain","N","Foot",0,0,0,0,0,1
"810","Pawcatuck",1113,2021-07-30,"Amy Mayer",NA,2021-07-30 09:03:00,2021-07-30 09:52:00,"otter?","latrine","Y",1899-12-31 09:45:00,"2,3,4","shrub swamp","2","5","recent rain","N","Foot",0,0,0,0,0,1
"811","Pawcatuck",1113,2021-07-30,"John Crockett",NA,2021-07-30 09:01:00,2021-07-30 09:49:00,"muskrat","scat","Y",1899-12-31 09:12:00,"1","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"812","Pawcatuck",1113,2021-07-30,"John Crockett",NA,2021-07-30 09:01:00,2021-07-30 09:49:00,"?","scat","Y",1899-12-31 09:48:00,"2","forested swamp","3","1","recent rain","N","Foot",0,0,0,0,0,1
"813","Pawcatuck",1236,2021-06-29,"Kylie Rezendes",NA,2021-06-29 12:42:00,2021-06-29 13:07:00,"beaver","chewed stick","N",1899-12-31 12:43:00,"1","river/forest","3","5","water low","N","Kayak",1,0,0,0,0,0
"814","Pawcatuck",1236,2021-06-29,"Kylie Rezendes",NA,2021-06-29 12:42:00,2021-06-29 13:07:00,"muskrat","chewed veg","N",1899-12-31 12:46:00,"2","river/forest","3","5","water low","N","Kayak",1,0,0,0,0,0
"815","Pawcatuck",1236,2021-06-29,"Kylie Rezendes",NA,2021-06-29 12:42:00,2021-06-29 13:07:00,"beaver","chewed stick","N",1899-12-31 13:01:00,"3","river/forest","3","5","water low","N","Kayak",1,0,0,0,0,0
"816","Pawcatuck",1236,2021-06-29,"John Crockett","muskrat",2021-06-29 12:43:00,2021-06-29 13:07:00,"beaver","chewed stick","N",1899-12-31 13:00:00,NA,"shrub swamp","2","2","no recent precip","N","Kayak",0.75,0.25,0,0,0,0
"817","Pawcatuck",1248,2021-07-30,"Amy Mayer",NA,2021-07-30 11:54:00,2021-07-30 12:13:00,"beaver","lodge","N",1899-12-31 12:04:00,"8","stream/forest","2","5","recent rain","N","Foot",0.263157894736842,0,0,0,0,0.736842105263158
"818","Pawcatuck",1248,2021-07-30,"John Crockett",NA,2021-07-30 11:56:00,2021-07-30 12:11:00,"beaver","lodge","N",1899-12-31 12:01:00,"6","forested swamp","3","1","recent rain","N","Foot",0.333333333333333,0,0,0,0,0.666666666666667
"819","Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,2021-06-29 13:23:00,2021-06-29 13:59:00,"beaver","chewed stick","N",1899-12-31 13:30:00,"1","shrub swamp","3","5","water low","N","Kayak",0.0555555555555556,0,0,0,0,0.944444444444444
"820","Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,2021-06-29 13:23:00,2021-06-29 13:59:00,"?","chewed veg","Y",1899-12-31 13:32:00,"2","shrub swamp","3","5","water low","N","Kayak",0.0555555555555556,0,0,0,0,0.944444444444444
"821","Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,2021-06-29 13:23:00,2021-06-29 13:59:00,"beaver","chewed tree","N",1899-12-31 13:44:00,"3","shrub swamp","3","5","water low","N","Kayak",0.0555555555555556,0,0,0,0,0.944444444444444
"822","Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,2021-06-29 13:23:00,2021-06-29 13:59:00,"otter","latrine","Y",1899-12-31 13:48:00,"4,5","shrub swamp","3","5","water low","N","Kayak",0.0555555555555556,0,0,0,0,0.944444444444444
"823","Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,2021-06-29 13:23:00,2021-06-29 13:59:00,"beaver","chewed stick","Y",1899-12-31 13:56:00,"6","shrub swamp","3","5","water low","N","Kayak",0.0555555555555556,0,0,0,0,0.944444444444444
"824","Pawcatuck",1250,2021-06-29,"John Crockett","beaver",2021-06-29 13:23:00,2021-06-29 14:00:00,"beaver","stump","N",1899-12-31 13:46:00,"1","forested swamp","2","2","no recent precip","N","Foot",0.162162162162162,0,0,0,0,0.837837837837838
"825","Pawcatuck",1250,2021-06-29,"John Crockett","beaver",2021-06-29 13:23:00,2021-06-29 14:00:00,"beaver","chewed tree","Y",1899-12-31 13:48:00,"2","forested swamp","2","2","no recent precip","N","Foot",0.162162162162162,0,0,0,0,0.837837837837838
"826","Pawcatuck",1517,2021-06-18,"John Crockett","beaver",2021-06-18 13:02:00,2021-06-18 13:19:00,"beaver","chewed stick","N",1899-12-31 13:02:00,"1","forest/river","3","2","no recent precip","N","Kayak",0.529411764705882,0,0,0,0,0.470588235294118
"827","Pawcatuck",1517,2021-06-18,"John Crockett","beaver",2021-06-18 13:02:00,2021-06-18 13:19:00,"beaver","chewed stick","Y",1899-12-31 13:07:00,"2","forest/river","3","2","no recent precip","N","Kayak",0.529411764705882,0,0,0,0,0.470588235294118
"828","Pawcatuck",1517,2021-06-18,"John Crockett","beaver",2021-06-18 13:02:00,2021-06-18 13:19:00,"?","track","Y",1899-12-31 13:11:00,"3","forest/river","3","2","no recent precip","N","Kayak",0.529411764705882,0,0,0,0,0.470588235294118
"829","Pawcatuck",1517,2021-06-18,"John Crockett","beaver",2021-06-18 13:02:00,2021-06-18 13:19:00,"beaver","lodge","Y",1899-12-31 13:14:00,"4","forest/river","3","2","no recent precip","N","Kayak",0.529411764705882,0,0,0,0,0.470588235294118
"830","Pawcatuck",1517,2021-06-18,"John Crockett","beaver",2021-06-18 13:02:00,2021-06-18 13:19:00,"muskrat","scat","N",1899-12-31 13:16:00,"5","forest/river","3","2","no recent precip","N","Kayak",0.529411764705882,0,0,0,0,0.470588235294118
"831","Pawcatuck",1517,2021-06-18,"Amy Mayer","muskrat, beaver",2021-06-18 13:03:00,2021-06-18 13:21:00,"otter","chewed shell","N",1899-12-31 13:03:00,"11","river","3","5",NA,"N","Kayak",0.722222222222222,0,0,0,0,0.277777777777778
"832","Pawcatuck",1517,2021-06-18,"Amy Mayer","muskrat, beaver",2021-06-18 13:03:00,2021-06-18 13:21:00,"beaver","chewed stick","N",1899-12-31 13:10:00,"12","river","3","5",NA,"N","Kayak",0.722222222222222,0,0,0,0,0.277777777777778
"833","Pawcatuck",1517,2021-06-18,"Amy Mayer","muskrat, beaver",2021-06-18 13:03:00,2021-06-18 13:21:00,"beaver","feed bed","Y",1899-12-31 13:16:00,"13","river","3","5",NA,"N","Kayak",0.722222222222222,0,0,0,0,0.277777777777778
"834","Pawcatuck",1519,2021-06-18,"John Crockett","beaver, otter",2021-06-18 11:34:00,2021-06-18 12:43:00,"musk?","chewed veg","Y",1899-12-31 11:38:00,"1","forest/river","3","2","no recent precip","N","Kayak",0.869565217391304,0,0,0,0,0.130434782608696
"835","Pawcatuck",1519,2021-06-18,"John Crockett","beaver, otter",2021-06-18 11:34:00,2021-06-18 12:43:00,"beaver","chewed stick","Y",1899-12-31 11:40:00,NA,"forest/river","3","2","no recent precip","N","Kayak",0.869565217391304,0,0,0,0,0.130434782608696
"836","Pawcatuck",1519,2021-06-18,"John Crockett","beaver, otter",2021-06-18 11:34:00,2021-06-18 12:43:00,"otter","chewed shell","N",1899-12-31 11:49:00,"2","forest/river","3","2","no recent precip","N","Kayak",0.869565217391304,0,0,0,0,0.130434782608696
"837","Pawcatuck",1519,2021-06-18,"John Crockett","beaver, otter",2021-06-18 11:34:00,2021-06-18 12:43:00,"beaver","chewed stick","N",1899-12-31 11:56:00,"3","forest/river","3","2","no recent precip","N","Kayak",0.869565217391304,0,0,0,0,0.130434782608696
"838","Pawcatuck",1519,2021-06-18,"John Crockett","beaver, otter",2021-06-18 11:34:00,2021-06-18 12:43:00,"beaver","chewed stick","Y",1899-12-31 12:06:00,"4","forest/river","3","2","no recent precip","N","Kayak",0.869565217391304,0,0,0,0,0.130434782608696
"839","Pawcatuck",1519,2021-06-18,"John Crockett","beaver, otter",2021-06-18 11:34:00,2021-06-18 12:43:00,"beaver","chewed stick","Y",1899-12-31 12:27:00,"5","forest/river","3","2","no recent precip","N","Kayak",0.869565217391304,0,0,0,0,0.130434782608696
"840","Pawcatuck",1519,2021-06-18,"John Crockett","beaver, otter",2021-06-18 11:34:00,2021-06-18 12:43:00,"muskrat","scat","N",1899-12-31 12:28:00,"6","forest/river","3","2","no recent precip","N","Kayak",0.869565217391304,0,0,0,0,0.130434782608696
"841","Pawcatuck",1519,2021-06-18,"John Crockett","beaver, otter",2021-06-18 11:34:00,2021-06-18 12:43:00,"muskrat","scat","Y",1899-12-31 12:36:00,NA,"forest/river","3","2","no recent precip","N","Kayak",0.869565217391304,0,0,0,0,0.130434782608696
"842","Pawcatuck",1519,2021-06-18,"Amy Mayer","beaver, otter",2021-06-18 11:36:00,2021-06-18 12:49:00,"muskrat","scat","Y",1899-12-31 12:04:00,"7","river","3","5",NA,"N","Kayak",0.821917808219178,0,0,0,0,0.178082191780822
"843","Pawcatuck",1519,2021-06-18,"Amy Mayer","beaver, otter",2021-06-18 11:36:00,2021-06-18 12:49:00,"muskrat","scat","N",1899-12-31 12:29:00,"8","river","3","5",NA,"N","Kayak",0.821917808219178,0,0,0,0,0.178082191780822
"844","Pawcatuck",1519,2021-06-18,"Amy Mayer","beaver, otter",2021-06-18 11:36:00,2021-06-18 12:49:00,"musk?","track","N",1899-12-31 12:35:00,"9","river","3","5",NA,"N","Kayak",0.821917808219178,0,0,0,0,0.178082191780822
"845","Pawcatuck",1519,2021-06-18,"Amy Mayer","beaver, otter",2021-06-18 11:36:00,2021-06-18 12:49:00,"beaver","chewed stick","N",1899-12-31 12:43:00,"10","river","3","5",NA,"N","Kayak",0.821917808219178,0,0,0,0,0.178082191780822
"846","Pawcatuck",1548,2021-06-28,"Amy Mayer",NA,2021-06-28 11:46:00,2021-06-28 12:27:00,NA,NA,NA,NA,NA,NA,"2","2","lake gone","N","Foot",0.585365853658537,0.268292682926829,0,0,0,0.146341463414634
"847","Pawcatuck",1548,2021-06-28,"John Crockett","beaver",2021-06-28 11:43:00,2021-06-28 12:25:00,NA,NA,NA,NA,NA,NA,"3","5","water very low","N","Foot",0.619047619047619,0.214285714285714,0,0,0,0.166666666666667
"848","Pawcatuck",1652,2021-07-30,"Amy Mayer",NA,2021-07-30 12:30:00,2021-07-30 13:07:00,"beaver","chewed stick","N",1899-12-31 12:45:00,"9","pond edge","2","5","recent rain","N","Foot",0.72972972972973,0,0,0,0,0.27027027027027
"849","Pawcatuck",1652,2021-07-30,"John Crockett",NA,2021-07-30 12:27:00,2021-07-30 13:00:00,"beaver","chewed stick","N",1899-12-31 12:31:00,"7","pond/forest edge","3","1","recent rain","N","Foot",0.636363636363636,0,0,0,0,0.363636363636364
"850","Pawcatuck",1664,2021-06-29,"Kylie Rezendes",NA,2021-06-29 11:32:00,2021-06-29 12:02:00,"beaver","chewed stick","Y",1899-12-31 11:37:00,"1","river/forest","3","5",NA,"N","Kayak",0.866666666666667,0,0.0666666666666667,0,0,0.0666666666666667
"851","Pawcatuck",1664,2021-06-29,"Kylie Rezendes",NA,2021-06-29 11:32:00,2021-06-29 12:02:00,"muskrat","chewed veg","Y",1899-12-31 11:53:00,"2","river/forest","3","5",NA,"N","Kayak",0.866666666666667,0,0.0666666666666667,0,0,0.0666666666666667
"852","Pawcatuck",1664,2021-06-29,"Kylie Rezendes",NA,2021-06-29 11:32:00,2021-06-29 12:02:00,"beaver","chewed tree","N",1899-12-31 11:55:00,"3","river/forest","3","5",NA,"N","Kayak",0.866666666666667,0,0.0666666666666667,0,0,0.0666666666666667
"853","Pawcatuck",1664,2021-06-29,"Kylie Rezendes",NA,2021-06-29 11:32:00,2021-06-29 12:02:00,"muskrat","scat","N",1899-12-31 11:57:00,"4","river/forest","3","5",NA,"N","Kayak",0.866666666666667,0,0.0666666666666667,0,0,0.0666666666666667
"854","Pawcatuck",1664,2021-06-29,"John Crockett","beaver",2021-06-29 11:34:00,2021-06-29 12:12:00,"musk?","scat","N",1899-12-31 11:39:00,"1","stream","2","2","no recent precip","N","Kayak",0.684210526315789,0,0,0,0,0.315789473684211
"855","Pawcatuck",1664,2021-06-29,"John Crockett","beaver",2021-06-29 11:34:00,2021-06-29 12:12:00,"beaver","chewed stick","N",1899-12-31 11:53:00,"2","stream","2","2","no recent precip","N","Kayak",0.684210526315789,0,0,0,0,0.315789473684211
"856","Pawcatuck",1664,2021-06-29,"John Crockett","beaver",2021-06-29 11:34:00,2021-06-29 12:12:00,"beaver","chewed stick","Y",1899-12-31 12:03:00,NA,"stream","2","2","no recent precip","N","Kayak",0.684210526315789,0,0,0,0,0.315789473684211
"857","Pawcatuck",1721,2021-07-16,"John Crockett",NA,2021-07-16 08:40:00,2021-07-16 09:07:00,NA,NA,NA,NA,NA,NA,"3","5","recent rain","N","Kayak",NA,NA,NA,NA,NA,NA
"858","Pawcatuck",1721,2021-07-16,"Amy Mayer",NA,2021-07-16 08:43:00,2021-07-16 09:08:00,NA,NA,NA,NA,NA,NA,"2","1",NA,"N","Kayak",0,0,1,0,0,0
"859","Pawcatuck",1800,2021-07-14,"John Crockett","beaver, muskrat",2021-07-14 12:41:00,2021-07-14 13:11:00,"beaver","dam","N",1899-12-31 12:44:00,"1","shrub swamp","2","2","recent rain","N","Kayak",0,0,0,0,0,1
"860","Pawcatuck",1800,2021-07-14,"John Crockett","beaver, muskrat",2021-07-14 12:41:00,2021-07-14 13:11:00,"beaver","chewed stick","N",1899-12-31 12:46:00,"2","shrub swamp","2","2","recent rain","N","Kayak",0,0,0,0,0,1
"861","Pawcatuck",1800,2021-07-14,"John Crockett","beaver, muskrat",2021-07-14 12:41:00,2021-07-14 13:11:00,"muskrat","chewed veg","Y",1899-12-31 12:50:00,"3","shrub swamp","2","2","recent rain","N","Kayak",0,0,0,0,0,1
"862","Pawcatuck",1800,2021-07-14,"John Crockett","beaver, muskrat",2021-07-14 12:41:00,2021-07-14 13:11:00,"muskrat","chewed veg","Y",1899-12-31 12:57:00,"4","shrub swamp","2","2","recent rain","N","Kayak",0,0,0,0,0,1
"863","Pawcatuck",1800,2021-07-14,"John Crockett","beaver, muskrat",2021-07-14 12:41:00,2021-07-14 13:11:00,"beaver","chewed stick","Y",1899-12-31 13:05:00,"5","shrub swamp","2","2","recent rain","N","Kayak",0,0,0,0,0,1
"864","Pawcatuck",1800,2021-07-14,"Amy Mayer","beaver, otter",2021-07-14 11:53:00,2021-07-14 13:25:00,"beaver","chewed stick","N",1899-12-31 11:55:00,"4","river/shrub swamp","3","5",NA,"N","Kayak",0,0,0.0652173913043478,0,0,0.934782608695652
