"","Watershed","Site.ID","Date","Observer","Start.Time","End.time","Spp","Sign.Type","Fresh","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","Temp","cloudcover","Precip","Day","TTD","YMax","BStrm","BFresh","BSwamp","BImp","BSalt","BForest"
"1823","Quinebaug",6221,"2021-07-15","Kylie Rezendes",2021-07-15 10:31:00,2021-07-15 11:34:00,"Muskrat","scat","Y","N","Foot",0,0,0,0.0317460317460317,0,0.968253968253968,26.3,16,0.5,195,39,63,4,6.08676540912312,0,0,0,69.093177365843
"1824","Quinebaug",6824,"2021-07-15","John Crockett",2021-07-15 08:46:00,2021-07-15 09:52:00,"Beaver","chewed stick","N","N","Kayak",0.712121212121212,0,0.0606060606060606,0,0,0.227272727272727,23.4,3,0.5,195,13,66,1,29.8608265206969,0,3.88258313325835,0,0
"1827","Quinebaug",6824,"2021-07-15","Kylie Rezendes",2021-07-15 08:45:00,2021-07-15 09:54:00,"Beaver","chewed stick","N","N","Kayak",0.652173913043478,0,0.0289855072463768,0,0,0.318840579710145,23.4,3,0.5,195,20,69,1,29.8608265206969,0,3.88258313325835,0,0
"1830","Quinebaug",6831,"2021-06-23","Amy Mayer",2021-06-23 10:02:00,2021-06-23 11:17:00,"Beaver","chewed stick","N","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333,16.4,0,0,173,7,75,NA,71.1883169521881,0,0,0,0
"1833","Quinebaug",6831,"2021-06-23","Amy Mayer",2021-06-23 10:02:00,2021-06-23 11:17:00,"Other","haul out",NA,"N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333,16.4,0,0,173,37,75,NA,71.1883169521881,0,0,0,0
"1834","Quinebaug",6831,"2021-06-23","Amy Mayer",2021-06-23 10:02:00,2021-06-23 11:17:00,"Otter","Latrine","Y","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333,16.4,0,0,173,40,75,NA,71.1883169521881,0,0,0,0
"1838","Quinebaug",9630,"2021-06-08","Kylie Rezendes",2021-06-08 10:21:00,2021-06-08 11:52:00,"Beaver","chewed tree","N","N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923,25.5,34,0.3,158,3,91,2,0,20.9727583092485,0,0,10.2324215710153
"1839","Quinebaug",9630,"2021-06-08","John Crockett",2021-06-08 10:20:00,2021-06-08 12:00:00,"Beaver","chewed stick","N","N","Foot",0.09,0,0,0,0,0.91,25.5,34,0.3,158,2,100,2,0,20.9727583092485,0,0,10.2324215710153
"1841","Quinebaug",9630,"2021-06-08","John Crockett",2021-06-08 10:20:00,2021-06-08 12:00:00,"Beaver","visual observation","Y","N","Foot",0.09,0,0,0,0,0.91,25.5,34,0.3,158,18,100,2,0,20.9727583092485,0,0,10.2324215710153
"1843","Quinebaug",9630,"2021-06-08","John Crockett",2021-06-08 10:20:00,2021-06-08 12:00:00,"Beaver","chewed tree","N","N","Foot",0.09,0,0,0,0,0.91,25.5,34,0.3,158,53,100,2,0,20.9727583092485,0,0,10.2324215710153
"1845","Quinebaug",9630,"2021-06-08","John Crockett",2021-06-08 10:20:00,2021-06-08 12:00:00,"Beaver","dam","Y","N","Foot",0.09,0,0,0,0,0.91,25.5,34,0.3,158,57,100,2,0,20.9727583092485,0,0,10.2324215710153
"1846","Quinebaug",9630,"2021-06-08","John Crockett",2021-06-08 10:20:00,2021-06-08 12:00:00,"Otter","Latrine","Y","N","Foot",0.09,0,0,0,0,0.91,25.5,34,0.3,158,60,100,2,0,20.9727583092485,0,0,10.2324215710153
"1847","Quinebaug",9630,"2021-06-08","John Crockett",2021-06-08 10:20:00,2021-06-08 12:00:00,"Beaver","Lodge","N","N","Foot",0.09,0,0,0,0,0.91,25.5,34,0.3,158,71,100,2,0,20.9727583092485,0,0,10.2324215710153
"1852","Quinebaug",9630,"2021-06-08","Kylie Rezendes",2021-06-08 10:21:00,2021-06-08 11:52:00,"Beaver","chewed stick","Y","N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923,25.5,34,0.3,158,5,91,2,0,20.9727583092485,0,0,10.2324215710153
"1853","Quinebaug",9630,"2021-06-08","Kylie Rezendes",2021-06-08 10:21:00,2021-06-08 11:52:00,"Beaver","castor mound","Y","N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923,25.5,34,0.3,158,6,91,2,0,20.9727583092485,0,0,10.2324215710153
"1856","Quinebaug",9630,"2021-06-08","Kylie Rezendes",2021-06-08 10:21:00,2021-06-08 11:52:00,"Otter","Latrine","N","N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923,25.5,34,0.3,158,35,91,2,0,20.9727583092485,0,0,10.2324215710153
"1861","Quinebaug",9630,"2021-06-08","Kylie Rezendes",2021-06-08 10:21:00,2021-06-08 11:52:00,"Beaver","dam","Y","N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923,25.5,34,0.3,158,66,91,2,0,20.9727583092485,0,0,10.2324215710153
"1866","Quinebaug",9698,"2021-06-22","Kylie Rezendes",2021-06-22 12:35:00,2021-06-22 13:02:00,"Beaver","chewed tree","N","N","Foot",0.407407407407407,0,0,0,0,0.592592592592593,27.6,100,9.1,172,12,27,3,5.28331487186492,0,0,0,14.699237819331
"1867","Quinebaug",9698,"2021-06-22","Kylie Rezendes",2021-06-22 12:35:00,2021-06-22 13:02:00,"Muskrat","scat","N","N","Foot",0.407407407407407,0,0,0,0,0.592592592592593,27.6,100,9.1,172,14,27,3,5.28331487186492,0,0,0,14.699237819331
"1869","Quinebaug",9698,"2021-06-22","Kylie Rezendes",2021-06-22 12:35:00,2021-06-22 13:02:00,"Beaver","chewed stick","N","N","Foot",0.407407407407407,0,0,0,0,0.592592592592593,27.6,100,9.1,172,26,27,3,5.28331487186492,0,0,0,14.699237819331
"1870","Quinebaug",9698,"2021-06-22","John Crockett",2021-06-22 12:36:00,2021-06-22 13:02:00,"Beaver","chewed stick","N","N","Foot",0.384615384615385,0,0,0,0,0.615384615384615,27.6,100,9.1,172,12,26,3,5.28331487186492,0,0,0,14.699237819331
"1871","Quinebaug",9698,"2021-06-22","John Crockett",2021-06-22 12:36:00,2021-06-22 13:02:00,"Muskrat","scat","N","N","Foot",0.384615384615385,0,0,0,0,0.615384615384615,27.6,100,9.1,172,14,26,3,5.28331487186492,0,0,0,14.699237819331
"1873","Quinebaug",10122,"2021-06-08","Kylie Rezendes",2021-06-08 08:43:00,2021-06-08 09:42:00,"Muskrat","scat","N","N","Foot",0,0,0,0,0,1,23.3,29,0.3,158,8,59,2,57.3003167760994,0,0,0,20.6800211403351
"1874","Quinebaug",10122,"2021-06-08","Kylie Rezendes",2021-06-08 08:43:00,2021-06-08 09:42:00,"Beaver","chewed stick","N","N","Foot",0,0,0,0,0,1,23.3,29,0.3,158,16,59,2,57.3003167760994,0,0,0,20.6800211403351
"1877","Quinebaug",10122,"2021-06-08","John Crockett",2021-06-08 08:42:00,2021-06-08 09:36:00,"Beaver","chewed stick","N","N","Foot",0.0555555555555556,0,0,0,0,0.944444444444444,23.3,29,0.3,158,11,54,2,57.3003167760994,0,0,0,20.6800211403351
"1879","Quinebaug",10122,"2021-06-08","John Crockett",2021-06-08 08:42:00,2021-06-08 09:36:00,"Otter","Latrine","Y","N","Foot",0.0555555555555556,0,0,0,0,0.944444444444444,23.3,29,0.3,158,42,54,2,57.3003167760994,0,0,0,20.6800211403351
"1881","Quinebaug",10392,"2021-06-22","Kylie Rezendes",2021-06-22 09:08:00,2021-06-22 10:34:00,"Beaver","chewed tree","N","N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767,23.3,38,9.1,172,7,86,NA,0,53.0103945758344,0,0,0
"1882","Quinebaug",10392,"2021-06-22","Kylie Rezendes",2021-06-22 09:08:00,2021-06-22 10:34:00,"Muskrat","scat","N","N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767,23.3,38,9.1,172,12,86,NA,0,53.0103945758344,0,0,0
"1883","Quinebaug",10392,"2021-06-22","Kylie Rezendes",2021-06-22 09:08:00,2021-06-22 10:34:00,"Beaver","chewed stick","N","N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767,23.3,38,9.1,172,17,86,NA,0,53.0103945758344,0,0,0
"1886","Quinebaug",10392,"2021-06-22","Kylie Rezendes",2021-06-22 09:08:00,2021-06-22 10:34:00,"Otter","Latrine","N","N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767,23.3,38,9.1,172,37,86,NA,0,53.0103945758344,0,0,0
"1887","Quinebaug",10392,"2021-06-22","Kylie Rezendes",2021-06-22 09:08:00,2021-06-22 10:34:00,"Muskrat","track","Y","N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767,23.3,38,9.1,172,45,86,NA,0,53.0103945758344,0,0,0
"1894","Quinebaug",10392,"2021-06-22","John Crockett",2021-06-22 09:10:00,2021-06-22 10:34:00,"Beaver","chewed tree","N","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,172,2,84,NA,0,53.0103945758344,0,0,0
"1895","Quinebaug",10392,"2021-06-22","John Crockett",2021-06-22 09:10:00,2021-06-22 10:34:00,"Beaver","chewed stick","N","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,172,15,84,NA,0,53.0103945758344,0,0,0
"1896","Quinebaug",10392,"2021-06-22","John Crockett",2021-06-22 09:10:00,2021-06-22 10:34:00,"Other","chewed veg","Y","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,172,17,84,NA,0,53.0103945758344,0,0,0
"1897","Quinebaug",10392,"2021-06-22","John Crockett",2021-06-22 09:10:00,2021-06-22 10:34:00,"Other","scat","N","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,172,21,84,NA,0,53.0103945758344,0,0,0
"1899","Quinebaug",10392,"2021-06-22","John Crockett",2021-06-22 09:10:00,2021-06-22 10:34:00,"Other","track","Y","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,172,33,84,NA,0,53.0103945758344,0,0,0
"1900","Quinebaug",10392,"2021-06-22","John Crockett",2021-06-22 09:10:00,2021-06-22 10:34:00,"Otter","Latrine","N","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,172,37,84,NA,0,53.0103945758344,0,0,0
"1903","Quinebaug",10392,"2021-06-22","John Crockett",2021-06-22 09:10:00,2021-06-22 10:34:00,"Muskrat","scat","N","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,172,67,84,NA,0,53.0103945758344,0,0,0
"1907","Quinebaug",10392,"2021-06-22","John Crockett",2021-06-22 09:10:00,2021-06-22 10:34:00,"Muskrat","track","Y","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,172,81,84,NA,0,53.0103945758344,0,0,0
"1908","Quinebaug",6831,"2021-06-23","John Crockett",2021-06-23 10:01:00,2021-06-23 11:23:00,"Beaver","chewed stick","N","N","Foot",0,0,0,0,0,1,16.4,0,0,173,4,82,NA,71.1883169521881,0,0,0,0
"1909","Quinebaug",6831,"2021-06-23","John Crockett",2021-06-23 10:01:00,2021-06-23 11:23:00,"Beaver","chewed tree","N","N","Foot",0,0,0,0,0,1,16.4,0,0,173,14,82,NA,71.1883169521881,0,0,0,0
"1911","Quinebaug",6831,"2021-06-23","John Crockett",2021-06-23 10:01:00,2021-06-23 11:23:00,"Otter","Latrine","Y","N","Foot",0,0,0,0,0,1,16.4,0,0,173,39,82,NA,71.1883169521881,0,0,0,0
"1914","Quinebaug",6831,"2021-06-23","John Crockett",2021-06-23 10:01:00,2021-06-23 11:23:00,"Other","scat","Y","N","Foot",0,0,0,0,0,1,16.4,0,0,173,57,82,NA,71.1883169521881,0,0,0,0
"1917","Blackstone",132,"2023-01-04","Chris Boylston",2023-01-04 11:17:00,2023-01-04 11:42:00,"Beaver","chewed tree","N","None","walking",0,0,0,0,0,1,7.9,100,5.3,3,20,25,3,0,0,2.17331798700865,0,33.7283681169514
"1918","Blackstone",133,"2023-01-04","Chris Boylston",2023-01-04 11:42:00,2023-01-04 12:17:00,"Beaver","chewed tree","N","None","walking",0,0,0,0,0,1,8.9,100,5.3,3,4,35,3,0,0,0,0,44.1012814896232
"1920","Blackstone",114,"2023-01-04","Chris Boylston",2023-01-04 13:12:00,2023-01-04 13:56:00,NA,NA,NA,"None","walking",0,0,0,0,0,1,10,100,5.3,3,NA,44,3,0,10.45193294055,0,0,35.8143336018082
"1921","Blackstone",132,"2023-01-04","John Crockett",2023-01-04 11:17:00,2023-01-04 11:42:00,"Beaver","chewed stick","N","none","walking",0,0,0,0,0,1,7.9,100,5.3,3,13,25,3,0,0,2.17331798700865,0,33.7283681169514
"1922","Blackstone",132,"2023-01-04","John Crockett",2023-01-04 11:17:00,2023-01-04 11:42:00,"Beaver","chewed tree","N","none","walking",0,0,0,0,0,1,7.9,100,5.3,3,23,25,3,0,0,2.17331798700865,0,33.7283681169514
"1923","Blackstone",133,"2023-01-04","John Crockett",2023-01-04 11:42:00,2023-01-04 12:15:00,"Beaver","chewed stick","N","none","walking",0,0,0,0,0,1,8.9,100,5.3,3,2,33,3,0,0,0,0,44.1012814896232
"1924","Blackstone",133,"2023-01-04","John Crockett",2023-01-04 11:42:00,2023-01-04 12:15:00,"Beaver","Lodge","N","none","walking",0,0,0,0,0,1,8.9,100,5.3,3,6,33,3,0,0,0,0,44.1012814896232
"1925","Blackstone",114,"2023-01-04","John Crockett",2023-01-04 13:12:00,2023-01-04 13:49:00,"Beaver","chewed stick","N","none","walking",0,0,0,0,0,1,10,100,5.3,3,28,37,3,0,10.45193294055,0,0,35.8143336018082
"1926","Blackstone",130,"2023-01-05","Chris Boylston",2023-01-05 10:51:00,2023-01-05 11:06:00,NA,NA,NA,"none","Walking",0.666666666666667,0,0,0,0,0.333333333333333,5.4,100,2,4,NA,15,1,2.15581849251569,0,0,0,4.96465252180565
"1927","Blackstone",128,"2023-01-05","Chris Boylston",2023-01-05 11:18:00,2023-01-05 11:46:00,"Other","fish scales/shells","N","none","walking",0,0,0,0,0,1,5.4,100,2,4,15,28,2,0.015108999340385,0,0.385233765142195,0,2.77478026095232
"1928","Blackstone",128,"2023-01-05","Chris Boylston",2023-01-05 11:18:00,2023-01-05 11:46:00,"Otter","fish scales","N","none","walking",0,0,0,0,0,1,5.4,100,2,4,NA,28,2,0.015108999340385,0,0.385233765142195,0,2.77478026095232
"1929","Blackstone",128,"2023-01-05","Chris Boylston",2023-01-05 11:18:00,2023-01-05 11:46:00,"Other","foot prints","Y","none","walking",0,0,0,0,0,1,5.4,100,2,4,22,28,2,0.015108999340385,0,0.385233765142195,0,2.77478026095232
"1930","Blackstone",126,"2023-01-05","Chris Boylston",2023-01-05 12:00:00,2023-01-05 12:15:00,NA,NA,NA,"none","walking",0,0,0,0,0,1,5.5,100,2,4,NA,15,1,0,0,0,0,23.7868662452533
"1931","Blackstone",130,"2023-01-05","John Crockett",2023-01-05 10:50:00,2023-01-05 11:05:00,NA,NA,NA,"none","walking",0.733333333333333,0,0,0,0,0.266666666666667,5.4,100,2,4,NA,15,1,2.15581849251569,0,0,0,4.96465252180565
"1932","Blackstone",128,"2023-01-05","John Crockett",2023-01-05 11:18:00,2023-01-05 11:43:00,"Beaver","chewed stick","N","none","walking",0,0,0,0,0,1,5.4,100,2,4,5,25,2,0.015108999340385,0,0.385233765142195,0,2.77478026095232
"1934","Blackstone",128,"2023-01-05","John Crockett",2023-01-05 11:18:00,2023-01-05 11:43:00,"Otter","crayfish bits","N","none","walking",0,0,0,0,0,1,5.4,100,2,4,NA,25,2,0.015108999340385,0,0.385233765142195,0,2.77478026095232
"1935","Blackstone",126,"2023-01-05","John Crockett",2023-01-05 11:59:00,2023-01-05 12:15:00,NA,NA,NA,"none","walking",0,0,0,0,0,1,5.5,100,2,4,NA,16,1,0,0,0,0,23.7868662452533
"1936","Blackstone",139,"2023-01-06","Chris Boylston",2023-01-06 12:08:00,2023-01-06 12:45:00,"Beaver","dam","N","none","walking",0,0,0,0,0,1,2.8,100,7.7,5,2,37,1,0,0.001757502340931,2.1275497537278,0,5.50156692607271
"1937","Blackstone",163,"2023-01-06","Chris Boylston",2023-01-06 10:04:00,2023-01-06 10:23:00,NA,NA,NA,"none","walking",0.722222222222222,0,0.0555555555555556,0,0,0.222222222222222,2.7,100,7.7,5,NA,19,NA,3.80960607088011,0,5.89233804605284,0,0
"1938","Blackstone",144,"2023-01-06","Chris Boylston",2023-01-06 10:48:00,2023-01-06 10:59:00,NA,NA,NA,"none","walking",0,0,0,0,0.545454545454545,0.454545454545455,2.8,100,7.7,5,NA,11,NA,0,27.1777570260756,0,0,49.8570433925316
"1939","Blackstone",139,"2023-01-06","John Crockett",2023-01-06 12:09:00,2023-01-06 12:30:00,"Beaver","chewed stick","N","none","walking",0,0,0,0,0,1,2.8,100,7.7,5,6,21,1,0,0.001757502340931,2.1275497537278,0,5.50156692607271
"1940","Blackstone",139,"2023-01-06","John Crockett",2023-01-06 12:09:00,2023-01-06 12:30:00,"Muskrat","scat","y","none","walking",0,0,0,0,0,1,2.8,100,7.7,5,12,21,1,0,0.001757502340931,2.1275497537278,0,5.50156692607271
"1941","Blackstone",163,"2023-01-06","John Crockett",2023-01-06 10:04:00,2023-01-06 10:21:00,NA,NA,NA,"none","walking",0.625,0,0.125,0,0,0.25,2.7,100,7.7,5,NA,17,NA,3.80960607088011,0,5.89233804605284,0,0
"1942","Blackstone",144,"2023-01-06","John Crockett",2023-01-06 10:48:00,2023-01-06 10:58:00,NA,NA,NA,"none","walking",0,0,0,0,1,0,2.8,100,7.7,5,NA,10,NA,0,27.1777570260756,0,0,49.8570433925316
"1943","Woonasquatucket-Moshassuck",69,"2023-01-09","Chris Boylston",2023-01-09 10:12:00,2023-01-09 10:29:00,"Muskrat","scat","N","none","Walking",0.823529411764706,0,0.117647058823529,0,0,0.0588235294117647,-0.5,18,1,8,7,17,NA,1.49549666800979,0,5.44673523163513,0,0
"1944","Woonasquatucket-Moshassuck",66,"2023-01-09","Chris Boylston",2023-01-09 10:37:00,2023-01-09 11:20:00,"Muskrat","scat","N","none","Walking",0.13953488372093,0,0,0,0,0.86046511627907,1,7,1,8,4,43,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168
"1945","Woonasquatucket-Moshassuck",66,"2023-01-09","Chris Boylston",2023-01-09 10:37:00,2023-01-09 11:20:00,"Otter","pile of shells","y","none","Walking",0.13953488372093,0,0,0,0,0.86046511627907,1,7,1,8,NA,43,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168
"1949","Woonasquatucket-Moshassuck",66,"2023-01-09","Chris Boylston",2023-01-09 10:37:00,2023-01-09 11:20:00,"Otter","Latrine","y","none","Walking",0.13953488372093,0,0,0,0,0.86046511627907,1,7,1,8,36,43,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168
"1951","Woonasquatucket-Moshassuck",67,"2023-01-09","Chris Boylston",2023-01-09 11:55:00,2023-01-09 12:14:00,"Muskrat","scat","N","none","Walking",0,0,0,0,0,1,2.5,6,1,8,3,19,2,0,0,6.08140090539106,0,5.71073801201744
"1952","Woonasquatucket-Moshassuck",69,"2023-01-09","John Crockett",2023-01-09 10:10:00,2023-01-09 10:29:00,NA,NA,NA,"none","walking",0.578947368421053,0,0.210526315789474,0,0,0.210526315789474,0,26,1.1,8,NA,19,NA,1.49549666800979,0,5.44673523163513,0,0
"1953","Woonasquatucket-Moshassuck",66,"2023-01-09","John Crockett",2023-01-09 10:34:00,2023-01-09 11:16:00,"Muskrat","scat","N","none","walking",0.19047619047619,0,0,0,0,0.80952380952381,1.3,14,1.1,8,2,42,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168
"1954","Woonasquatucket-Moshassuck",66,"2023-01-09","John Crockett",2023-01-09 10:34:00,2023-01-09 11:16:00,"Otter","Latrine","y","none","walking",0.19047619047619,0,0,0,0,0.80952380952381,1.3,14,1.1,8,7,42,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168
"1955","Woonasquatucket-Moshassuck",66,"2023-01-09","John Crockett",2023-01-09 10:34:00,2023-01-09 11:16:00,"Otter","chewed shells","y","none","walking",0.19047619047619,0,0,0,0,0.80952380952381,1.3,14,1.1,8,NA,42,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168
"1956","Woonasquatucket-Moshassuck",67,"2023-01-09","John Crockett",2023-01-09 11:54:00,2023-01-09 12:14:00,NA,NA,NA,"none","walking",0.1,0,0,0,0,0.9,2.8,6,1.1,8,NA,20,2,0,0,6.08140090539106,0,5.71073801201744
"1957","Blackstone",224,"2023-01-10","Chris Boylston",2023-01-10 10:28:00,2023-01-10 11:00:00,NA,NA,NA,"None","walking",0.6875,0,0,0,0,0.3125,-0.4,24,0,9,NA,32,1,50.6331122274282,0,0,0,0
"1958","Blackstone",211,"2023-01-10","Chris Boylston",2023-01-10 13:22:00,2023-01-10 13:30:00,"Beaver","chewed tree","Y","none","Walking",0.75,0,0,0,0,0.25,3.2,91,0,9,5,8,NA,1.83708324870127,0,2.87474561709336,0,0
"1959","Blackstone",204,"2023-01-10","Chris Boylston",2023-01-10 14:00:00,2023-01-10 14:15:00,NA,NA,NA,"none","Walking",0.466666666666667,0,0,0,0,0.533333333333333,3.7,91,0,9,NA,15,NA,1.3445251038679,0,5.89802197791759,0,0
"1960","Blackstone",224,"2023-01-10","John Crockett",2023-01-10 10:28:00,2023-01-10 10:48:00,"Beaver","chewed stick","N","none","walking",0.45,0,0,0,0,0.55,-0.5,24,0,9,3,20,1,50.6331122274282,0,0,0,0
"1961","Blackstone",197,"2023-01-10","John Crockett",2023-01-10 11:13:00,2023-01-10 11:42:00,"Beaver","chewed stick","N","none","walking",0.551724137931034,0,0,0,0,0.448275862068966,1.2,26,0,9,7,29,1,8.60715507309734,0,0,0,0.81760320724079
"1963","Blackstone",196,"2023-01-10","John Crockett",2023-01-10 11:59:00,2023-01-10 12:40:00,"Beaver","chewed stick","y","none","walking",0.0487804878048781,0,0,0,0,0.951219512195122,2.6,49,0,9,1,41,NA,32.8355223357198,0,0,0,2.14196924235039
"1966","Blackstone",196,"2023-01-10","John Crockett",2023-01-10 11:59:00,2023-01-10 12:40:00,"Otter","Latrine","N","none","walking",0.0487804878048781,0,0,0,0,0.951219512195122,2.6,49,0,9,30,41,NA,32.8355223357198,0,0,0,2.14196924235039
"1968","Blackstone",225,"2023-01-10","John Crockett",2023-01-10 12:46:00,2023-01-10 13:08:00,"Beaver","chewed stick","y","none","walking",0.272727272727273,0,0,0,0,0.727272727272727,3.2,91,0,9,1,22,4,4.28385935439339,0,4.28515875669723,0,0
"1970","Blackstone",211,"2023-01-10","John Crockett",2023-01-10 13:19:00,2023-01-10 13:27:00,"Beaver","chewed stick","N","none","walking",0.333333333333333,0,0,0,0,0.666666666666667,3.2,91,0,9,2,8,NA,1.83708324870127,0,2.87474561709336,0,0
"1972","Blackstone",204,"2023-01-10","John Crockett",2023-01-10 14:00:00,2023-01-10 14:14:00,NA,NA,NA,"none","walking",0.214285714285714,0,0,0,0,0.785714285714286,3.6,91,0,9,NA,14,NA,1.3445251038679,0,5.89802197791759,0,0
"1973","Blackstone",76,"2023-01-11","Chris Boylston",2023-01-11 10:11:00,2023-01-11 10:29:00,"Muskrat","scat","N",NA,"walking",0,0,0,0,0,1,-3.6,26,0,10,4,18,NA,1.23056678193658,1.1754227788611,21.5377373110025,0,20.7877393153405
"1974","Blackstone",80,"2023-01-11","Chris Boylston",2023-01-11 10:32:00,2023-01-11 10:48:00,NA,NA,NA,NA,"walking",0,0,0,0,0,1,-2.6,8,0,10,NA,16,1,0,0.6300314552064,6.41620184207961,0,45.8374035129808
"1975","Blackstone",89,"2023-01-11","Chris Boylston",2023-01-11 10:53:00,2023-01-11 11:08:00,NA,NA,NA,NA,"walking",0,0,0,0,0,1,-2.6,8,0,10,NA,15,1,0,0,13.2701699170376,0,6.19138107645337
"1976","Blackstone",76,"2023-01-11","John Crockett",2023-01-11 10:11:00,2023-01-11 10:24:00,NA,NA,NA,"none","walking",0,0,0,0,0,1,-3.6,26,0,10,NA,13,NA,1.23056678193658,1.1754227788611,21.5377373110025,0,20.7877393153405
"1977","Blackstone",80,"2023-01-11","John Crockett",2023-01-11 10:25:00,2023-01-11 10:43:00,NA,NA,NA,"none","walking",0,0,0,0,0,1,-3.6,26,0,10,NA,18,1,0,0.6300314552064,6.41620184207961,0,45.8374035129808
"1978","Blackstone",89,"2023-01-11","John Crockett",2023-01-11 10:50:00,2023-01-11 11:05:00,NA,NA,NA,"none","walking",0,0,0,0,0,1,-2.6,8,0,10,NA,15,1,0,0,13.2701699170376,0,6.19138107645337
"1979","Woonasquatucket-Moshassuck",17,"2023-01-13","Chris Boylston",2023-01-13 10:06:00,2023-01-13 10:22:00,"Otter","shells","y",NA,"walking",0.8125,0,0.1875,0,0,0,11.7,100,13.9,12,NA,16,NA,3.62830689821854,0,61.2762630233716,0,0.097908988119191
"1980","Woonasquatucket-Moshassuck",17,"2023-01-13","Chris Boylston",2023-01-13 10:06:00,2023-01-13 10:22:00,"Beaver","chewed stick","y",NA,"walking",0.8125,0,0.1875,0,0,0,11.7,100,13.9,12,6,16,NA,3.62830689821854,0,61.2762630233716,0,0.097908988119191
"1982","Woonasquatucket-Moshassuck",19,"2023-01-13","Chris Boylston",2023-01-13 10:22:00,2023-01-13 10:44:00,"Otter","shells","y",NA,"walking",0.363636363636364,0,0.454545454545455,0,0,0.181818181818182,11.7,100,13.9,12,NA,22,1,2.49562108096429,0,9.50878589848241,0,29.894623995401
"1984","Woonasquatucket-Moshassuck",18,"2023-01-13","Chris Boylston",2023-01-13 10:44:00,2023-01-13 11:17:00,"Otter","shells","N",NA,"walking",0.181818181818182,0,0.454545454545455,0,0,0.363636363636364,11.5,100,13.9,12,NA,33,5,40.8605614652154,0,8.3411298366789,0,9.33373822835589
"1986","Woonasquatucket-Moshassuck",17,"2023-01-13","John Crockett",2023-01-13 10:05:00,2023-01-13 10:10:00,NA,NA,NA,"none","walking",NA,NA,NA,NA,NA,NA,11.6,100,13.9,12,NA,5,NA,3.62830689821854,0,61.2762630233716,0,0.097908988119191
