"","X","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Veg","Camera","GPS","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","lon","lat","Temp","cloudcover","Precip"
"1252",499,"Pawcatuck",9,"2021-03-10","Emma Paton",NA,"2021-03-10 10:00:00","2021-03-10 11:09:00","muskrat","track","Y","1899-12-31 10:18:00","salt marsh","2","3",NA,"foot",0,1,0,0,0,0,-71.8350026384,41.3321224228,2.4,0,0
"1253",500,"Pawcatuck",9,"2021-03-10","Emma Paton",NA,"2021-03-10 10:00:00","2021-03-10 11:09:00","muskrat","track","Y","1899-12-31 11:06:00","salt marsh","2","3",NA,"foot",0,1,0,0,0,0,-71.8350026384,41.3321224228,2.4,0,0
"1254",501,"Pawcatuck",4046,"2021-03-11","Emerson Paton","beaver","2021-03-11 11:02:00","2021-03-11 12:45:00","beaver","girdled tree","N","1899-12-31 11:03:00",NA,"2","none",NA,"foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",502,"Pawcatuck",4046,"2021-03-11","Emerson Paton","beaver","2021-03-11 11:02:00","2021-03-11 12:45:00","beaver","girdled tree","Y","1899-12-31 11:33:00",NA,"2","none",NA,"foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",503,"Pawcatuck",4046,"2021-03-11","Emerson Paton","beaver","2021-03-11 11:02:00","2021-03-11 12:45:00","beaver","stump","Y","1899-12-31 11:45:00",NA,"2","none",NA,"foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",504,"Pawcatuck",4046,"2021-03-11","Emerson Paton","beaver","2021-03-11 11:02:00","2021-03-11 12:45:00","beaver","stripped veg","Y","1899-12-31 11:50:00",NA,"2","none",NA,"foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",505,"Pawcatuck",4046,"2021-03-11","Emerson Paton","beaver","2021-03-11 11:02:00","2021-03-11 12:45:00","beaver","chewed stick","Y","1899-12-31 11:55:00",NA,"2","none",NA,"foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",506,"Pawcatuck",4046,"2021-03-11","Emerson Paton","beaver","2021-03-11 11:02:00","2021-03-11 12:45:00","beaver","stump","Y","1899-12-31 11:57:00",NA,"2","none",NA,"foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",507,"Pawcatuck",4046,"2021-03-11","Emerson Paton","beaver","2021-03-11 11:02:00","2021-03-11 12:45:00","beaver","girdled tree","N","1899-12-31 12:21:00",NA,"2","none",NA,"foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",508,"Pawcatuck",4046,"2021-03-11","John Crockett","beaver","2021-03-11 11:00:00","2021-03-11 12:34:00","beaver","chewed stick","N","1899-12-31 11:00:00","Shrub swamp","3","3",NA,"foot",0,0.138297872340426,0,0,0,0.861702127659574,-71.5966072306,41.6178407148,9.8,38,0
"1262",509,"Pawcatuck",4046,"2021-03-11","John Crockett","beaver","2021-03-11 11:00:00","2021-03-11 12:34:00","beaver","dam","N","1899-12-31 11:39:00","forested swamp","3","3",NA,"foot",0,0.138297872340426,0,0,0,0.861702127659574,-71.5966072306,41.6178407148,9.8,38,0
"1263",510,"Pawcatuck",4046,"2021-03-11","John Crockett","beaver","2021-03-11 11:00:00","2021-03-11 12:34:00","beaver","chewed stick","Y","1899-12-31 11:43:00","forested swamp","3","3",NA,"foot",0,0.138297872340426,0,0,0,0.861702127659574,-71.5966072306,41.6178407148,9.8,38,0
"1264",511,"BIS",353,"2021-03-12","John Crockett",NA,"2021-03-12 09:15:00","2021-03-12 09:54:00","Muskrat","scat","Y","1899-12-31 09:46:00","pond edge","3","3",NA,"kayak",0.487179487179487,0,0,0,0,0.512820512820513,-71.5547345951,41.3859569561,8.9,97,2.5
"1265",512,"BIS",353,"2021-03-12","Amy Mayer",NA,"2021-03-12 09:17:00","2021-03-12 10:00:00","Muskrat","chewed veg","N","1899-12-31 09:25:00","pond edge","2","4",NA,"kayak",0.441860465116279,0,0,0,0,0.558139534883721,-71.5546433162,41.3860301301,8.9,97,2.5
"1266",513,"BIS",353,"2021-03-12","Amy Mayer",NA,"2021-03-12 09:17:00","2021-03-12 10:00:00","otter","latrine","Y","1899-12-31 09:46:00","pond edge","2","4",NA,"kayak",0.441860465116279,0,0,0,0,0.558139534883721,-71.5546433162,41.3860301301,8.9,97,2.5
"1267",514,"BIS",353,"2021-03-12","Amy Mayer",NA,"2021-03-12 09:17:00","2021-03-12 10:00:00","?","den","Y","1899-12-31 09:57:00","pond edge","2","4",NA,"kayak",0.441860465116279,0,0,0,0,0.558139534883721,-71.5546433162,41.3860301301,8.9,97,2.5
"1268",515,"BIS",358,"2021-03-12","John Crockett",NA,"2021-03-12 10:18:00","2021-03-12 10:59:00",NA,NA,NA,NA,NA,"3","3",NA,"kayak",0.317073170731707,0,0,0,0,0.682926829268293,-71.5547345951,41.3859569561,9.1,44,2.5
"1269",516,"BIS",358,"2021-03-12","Amy Mayer",NA,"2021-03-12 10:19:00","2021-03-12 11:02:00","Muskrat","chewed veg","N","1899-12-31 10:28:00","pond edge","2","4",NA,"kayak",0.27906976744186,0,0,0,0,0.720930232558139,-71.5546433162,41.3860301301,9.1,44,2.5
"1270",517,"Pawcatuck",42,"2021-03-16","John Crockett",NA,"2021-03-16 12:16:00","2021-03-16 12:45:00","otter","chewed shells","N","1899-12-31 12:27:00","salt marsh","3","5",NA,"kayak",0,0.875,0.125,0,0,0,-71.5547713079,41.3860696927,-1.5,29,0
"1271",518,"Pawcatuck",42,"2021-03-16","John Crockett",NA,"2021-03-16 12:16:00","2021-03-16 12:45:00","muskrat","chewed veg","N","1899-12-31 12:40:00","salt marsh","3","5",NA,"kayak",0,0.875,0.125,0,0,0,-71.5547713079,41.3860696927,-1.5,29,0
"1272",519,"Pawcatuck",42,"2021-03-16","Kylie Rezendes",NA,"2021-03-16 12:13:00","2021-03-16 12:45:00",NA,NA,NA,NA,NA,"2","1",NA,"kayak",0,0.5,0.333333333333333,0,0,0.166666666666667,-71.5546171647,41.3859499991,-1.5,29,0
"1273",520,"Pawcatuck",43,"2021-03-16","John Crockett",NA,"2021-03-16 11:19:00","2021-03-16 11:44:00",NA,NA,NA,NA,NA,"3","5",NA,"kayak",0,0,0.0952380952380952,0.428571428571429,0,0.476190476190476,-71.5547713079,41.3860696927,-3,5,0
"1274",521,"Pawcatuck",43,"2021-03-16","Kylie Rezendes",NA,"2021-03-16 11:20:00","2021-03-16 11:45:00","muskrat","den","?","1899-12-31 11:37:00","river","2","1",NA,"kayak",0,0,0,0.375,0,0.625,-71.5546171647,41.3859499991,-3,5,0
"1275",522,"Pawcatuck",45,"2021-03-16","John Crockett",NA,"2021-03-16 13:19:00","2021-03-16 13:44:00","otter","shells and run","N","1899-12-31 13:44:00","salt marsh","3","5",NA,"kayak",0,0.9,0.1,0,0,0,-71.5547713079,41.3860696927,-0.3,39,0
"1276",523,"Pawcatuck",45,"2021-03-16","Kylie Rezendes",NA,"2021-03-16 13:25:00","2021-03-16 13:52:00","mink","visual encounter","Y","1899-12-31 13:33:00","salt marsh","2","1",NA,"kayak",0,0.75,0.25,0,0,0,-71.5546171647,41.3859499991,-0.3,39,0
"1277",524,"Pawcatuck",1721,"2021-03-16","John Crockett",NA,"2021-03-16 10:07:00","2021-03-16 10:50:00","muskrat","chewed veg","Y","1899-12-31 10:17:00","river edge","3","5",NA,"kayak",0,0,0.7,0,0,0.3,-71.5547713079,41.3860696927,-4.4,11,0
"1278",525,"Pawcatuck",1721,"2021-03-16","John Crockett",NA,"2021-03-16 10:07:00","2021-03-16 10:50:00","muskrat","chewed veg","Y","1899-12-31 10:36:00","river edge","3","5",NA,"kayak",0,0,0.7,0,0,0.3,-71.5547713079,41.3860696927,-4.4,11,0
"1279",526,"Pawcatuck",1721,"2021-03-16","John Crockett",NA,"2021-03-16 10:07:00","2021-03-16 10:50:00","?","scat","Y","1899-12-31 10:49:00","river edge","3","5",NA,"kayak",0,0,0.7,0,0,0.3,-71.5547713079,41.3860696927,-4.4,11,0
"1280",527,"Pawcatuck",1721,"2021-03-16","Kylie Rezendes",NA,"2021-03-16 10:10:00","2021-03-16 10:44:00","muskrat","chewed veg","N","1899-12-31 10:18:00","river","2","1",NA,"kayak",0,0,0.875,0,0,0.125,-71.5546171647,41.3859499991,-4.4,11,0
"1281",528,"Pawcatuck",1721,"2021-03-16","Kylie Rezendes",NA,"2021-03-16 10:10:00","2021-03-16 10:44:00","muskrat","chewed veg","N","1899-12-31 10:29:00","river","2","1",NA,"kayak",0,0,0.875,0,0,0.125,-71.5546171647,41.3859499991,-4.4,11,0
"1282",529,"BIS",852,"2021-03-17","John Crockett",NA,"2021-03-17 13:05:00","2021-03-17 13:39:00","Muskrat","chewed veg","Y","1899-12-31 13:25:00","pond edge","2","phone",NA,"foot",0.1875,0,0.4375,0,0,0.375,-71.511274,41.478203,5.5,6,0
"1283",530,"BIS",852,"2021-03-17","Emma Paton",NA,"2021-03-17 13:07:00","2021-03-17 13:41:00","Muskrat","scat","Y","1899-12-31 13:15:00","pond edge","3","1",NA,"foot",0.441176470588235,0,0.382352941176471,0,0,0.176470588235294,-71.4800870419,41.4066957962,5.7,6,0
"1284",531,"BIS",852,"2021-03-17","Emma Paton",NA,"2021-03-17 13:07:00","2021-03-17 13:41:00","?","chewed stick","N","1899-12-31 13:23:00","pond edge","3","1",NA,"foot",0.441176470588235,0,0.382352941176471,0,0,0.176470588235294,-71.4800870419,41.4066957962,5.7,6,0
"1285",532,"BIS",852,"2021-03-17","Emma Paton",NA,"2021-03-17 13:07:00","2021-03-17 13:41:00","Muskrat","chewed veg","N","1899-12-31 13:34:00","pond edge","3","1",NA,"foot",0.441176470588235,0,0.382352941176471,0,0,0.176470588235294,-71.4800870419,41.4066957962,5.7,6,0
"1286",533,"BIS",859,"2021-03-17","John Crockett",NA,"2021-03-17 14:01:00","2021-03-17 14:42:00","otter","latrine","N","1899-12-31 14:30:00","stream","2","phone",NA,"foot",0,0,0,0,0,1,-71.511274,41.478203,6,35,0
"1287",534,"BIS",859,"2021-03-17","Emma Paton",NA,"2021-03-17 14:00:00","2021-03-17 14:44:00",NA,NA,NA,NA,NA,"3","1",NA,"foot",0,0,0,0,0,1,-71.4800870419,41.4066957962,6.3,35,0
"1288",535,"BIS",905,"2021-03-17","John Crockett",NA,"2021-03-17 09:56:00","2021-03-17 10:58:00","?","scat","N","1899-12-31 10:00:00","forest","2","2",NA,"foot",0,0.0483870967741935,0,0,0.903225806451613,0.0483870967741935,-71.4800456353,41.4067967143,2.2,100,0
"1289",536,"BIS",905,"2021-03-17","John Crockett",NA,"2021-03-17 09:56:00","2021-03-17 10:58:00","otter","latrine","N","1899-12-31 10:13:00","salt marsh","2","2",NA,"foot",0,0.0483870967741935,0,0,0.903225806451613,0.0483870967741935,-71.4800456353,41.4067967143,2.2,100,0
"1290",537,"BIS",905,"2021-03-17","John Crockett",NA,"2021-03-17 09:56:00","2021-03-17 10:58:00","Muskrat","chewed veg","Y","1899-12-31 10:18:00","salt marsh","2","2",NA,"foot",0,0.0483870967741935,0,0,0.903225806451613,0.0483870967741935,-71.4800456353,41.4067967143,2.2,100,0
"1291",538,"BIS",905,"2021-03-17","Emma Paton",NA,"2021-03-17 09:58:00","2021-03-17 11:02:00","Muskrat","chewed veg","Y","1899-12-31 10:32:00","cattail swamp","3","1",NA,"foot",0,0,0,0,0.984375,0.015625,-71.4800870419,41.4066957962,2.2,100,0
"1292",539,"BIS",914,"2021-03-17","John Crockett",NA,"2021-03-17 11:42:00","2021-03-17 11:53:00",NA,NA,NA,NA,NA,"2","2",NA,"foot",0,0,0,0,0,1,-71.4800456353,41.4067967143,4.6,100,0
"1293",540,"BIS",914,"2021-03-17","Emma Paton",NA,"2021-03-17 11:43:00","2021-03-17 11:55:00",NA,NA,NA,NA,NA,"3","1",NA,"foot",0,0,0,0,0,1,-71.4800870419,41.4066957962,4.6,100,0
"1294",541,"Quinebaug",5568,"2021-03-17","Amy Mayer",NA,"2021-03-17 12:20:00","2021-03-17 12:56:00",NA,NA,NA,NA,NA,"1","3",NA,"foot",0,0,0,0,0,1,-71.7025152594,41.6460628342,4.5,71,0
"1295",542,"Quinebaug",5568,"2021-03-17","Richard Mercer",NA,"2021-03-17 12:24:00","2021-03-17 12:58:00",NA,NA,NA,NA,NA,"4","4",NA,"foot",0,0,0,0,0,1,-71.7360292096,41.6364777088,4.7,71,0
"1296",543,"Quinebaug",5712,"2021-03-17","Amy Mayer",NA,"2021-03-17 10:17:00","2021-03-17 11:02:00","otter","scat","Y","1899-12-31 10:25:00","wetland edge","1","3",NA,"foot",0,0.111111111111111,0,0,0,0.888888888888889,-71.7025152594,41.6460628342,1,98,0
"1297",544,"Quinebaug",5712,"2021-03-17","Richard Mercer",NA,"2021-03-17 10:16:00","2021-03-17 11:08:00",NA,NA,NA,NA,NA,"4","4",NA,"foot",0,0,0,0,0,1,-71.7360292096,41.6364777088,1.3,98,0
"1298",545,"Quinebaug",6050,"2021-03-17","Amy Mayer",NA,"2021-03-17 11:41:00","2021-03-17 12:15:00",NA,NA,NA,NA,NA,"1","3",NA,"foot",0,0,0,0,0,1,-71.7025152594,41.6460628342,4.5,71,0
"1299",546,"Quinebaug",6050,"2021-03-17","Richard Mercer",NA,"2021-03-17 11:42:00","2021-03-17 12:24:00","?","chewed stick","Y","1899-12-31 12:18:00","forested swamp","4","4",NA,"foot",0,0,0,0,0,1,-71.7360292096,41.6364777088,4.7,71,0
"1300",547,"BIS",61,"2021-03-18","John Crockett","otter","2021-03-18 10:36:00","2021-03-18 11:32:00","otter","scat","N","1899-12-31 10:42:00","salt marsh","3","1",NA,"kayak",0,0.943396226415094,0,0,0.0566037735849057,0,-71.5546584874,41.3858596422,4.5,100,25.4
"1301",548,"BIS",61,"2021-03-18","Kylie Rezendes",NA,"2021-03-18 10:35:00","2021-03-18 11:36:00","otter","scat","N","1899-12-31 10:46:00","salt marsh","2","5",NA,"kayak",0,1,0,0,0,0,-71.7918217555,41.3257640786,4.6,100,25.4
"1302",549,"BIS",65,"2021-03-18","John Crockett",NA,"2021-03-18 09:53:00","2021-03-18 10:22:00","?","scat","Y","1899-12-31 10:07:00","salt marsh","3","1",NA,"kayak",0,0,1,0,0,0,-71.5546584874,41.3858596422,3.4,100,25.4
"1303",550,"BIS",65,"2021-03-18","Kylie Rezendes",NA,"2021-03-18 09:32:00","2021-03-18 10:21:00",NA,NA,NA,NA,NA,"2","5",NA,"kayak",0,0.257142857142857,0.742857142857143,0,0,0,-71.7918217555,41.3257640786,3.6,100,25.4
"1304",551,"BIS",34,"2021-03-22","John Crockett",NA,"2021-03-22 14:06:00","2021-03-22 14:41:00","otter","latrine","N","1899-12-31 14:27:00","salt marsh","2","5",NA,"kayak",0,0.636363636363636,0.227272727272727,0,0,0.136363636363636,-71.7221647035,41.336363079,10.9,0,0
"1305",552,"BIS",34,"2021-03-22","John Crockett",NA,"2021-03-22 14:06:00","2021-03-22 14:41:00","raccoon","track","Y","1899-12-31 14:36:00","salt marsh","2","5",NA,"kayak",0,0.636363636363636,0.227272727272727,0,0,0.136363636363636,-71.7221647035,41.336363079,10.9,0,0
"1306",553,"BIS",34,"2021-03-22","Amy Mayer",NA,"2021-03-22 13:53:00","2021-03-22 14:36:00",NA,NA,NA,NA,NA,"3","1",NA,"kayak",0,0.953488372093023,0,0,0,0.0465116279069767,-71.7221077066,41.3363412023,10.9,0,0
"1307",554,"BIS",46,"2021-03-22","John Crockett",NA,"2021-03-22 12:34:00","2021-03-22 12:51:00",NA,NA,NA,NA,NA,"2","5",NA,"kayak",0,1,0,0,0,0,-71.7221647035,41.336363079,10.4,0,0
"1308",555,"BIS",46,"2021-03-22","Amy Mayer",NA,"2021-03-22 12:36:00","2021-03-22 12:53:00",NA,NA,NA,NA,NA,"3","1",NA,"kayak",0,1,0,0,0,0,-71.7221077066,41.3363412023,10.4,0,0
"1309",556,"BIS",55,"2021-03-22","John Crockett",NA,"2021-03-22 12:09:00","2021-03-22 12:22:00","?","scat","N","1899-12-31 12:13:00","salt marsh","2","5",NA,"kayak",0,1,0,0,0,0,-71.7221647035,41.336363079,9.5,2,0
"1310",557,"BIS",55,"2021-03-22","John Crockett",NA,"2021-03-22 12:09:00","2021-03-22 12:22:00","otter","scat","Y","1899-12-31 12:15:00","salt marsh","2","5",NA,"kayak",0,1,0,0,0,0,-71.7221647035,41.336363079,9.5,2,0
"1311",558,"BIS",55,"2021-03-22","John Crockett",NA,"2021-03-22 12:09:00","2021-03-22 12:22:00","?","scat","N","1899-12-31 12:15:00","salt marsh","2","5",NA,"kayak",0,1,0,0,0,0,-71.7221647035,41.336363079,9.5,2,0
"1312",559,"BIS",55,"2021-03-22","Amy Mayer",NA,"2021-03-22 12:10:00","2021-03-22 12:24:00",NA,NA,NA,NA,NA,"3","1",NA,"kayak",0,1,0,0,0,0,-71.7221077066,41.3363412023,9.5,2,0
"1313",560,"BIS",115,"2021-03-22","John Crockett",NA,"2021-03-22 11:10:00","2021-03-22 11:44:00","?","track","Y","1899-12-31 11:26:00","salt marsh","2","5",NA,"kayak",0,0,0,0,0,1,-71.7221647035,41.336363079,8.2,7,0
"1314",561,"BIS",115,"2021-03-22","John Crockett",NA,"2021-03-22 11:10:00","2021-03-22 11:44:00","Mink?","track","Y","1899-12-31 11:37:00","salt marsh","2","5",NA,"kayak",0,0,0,0,0,1,-71.7221647035,41.336363079,8.2,7,0
"1315",562,"BIS",115,"2021-03-22","Amy Mayer",NA,"2021-03-22 11:12:00","2021-03-22 11:48:00",NA,NA,NA,NA,NA,"3","1",NA,"kayak",0,0,0.0666666666666667,0,0,0.933333333333333,-71.7221077066,41.3363412023,8.2,7,0
"1316",563,"BIS",203,"2021-03-22","John Crockett",NA,"2021-03-22 10:06:00","2021-03-22 10:39:00",NA,NA,NA,NA,NA,"2","5",NA,"kayak",0,0.111111111111111,0,0,0.37037037037037,0,-71.7221647035,41.336363079,6.3,6,0
"1317",564,"BIS",203,"2021-03-22","Amy Mayer",NA,"2021-03-22 10:08:00","2021-03-22 10:41:00","otter","track","N","1899-12-31 10:21:00","salt marsh","3","1",NA,"kayak",0,0.15,0,0,0.1,0,-71.7221077066,41.3363412023,6.3,6,0
"1318",565,"BIS",236,"2021-03-22","John Crockett",NA,"2021-03-22 13:13:00","2021-03-22 14:06:00","raccoon","track","Y","1899-12-31 13:18:00","salt marsh","2","5",NA,"kayak",0,1,0,0,0,0,-71.7221647035,41.336363079,10.4,0,0
"1319",566,"BIS",236,"2021-03-22","John Crockett",NA,"2021-03-22 13:13:00","2021-03-22 14:06:00","?","latrine","N","1899-12-31 13:35:00","salt marsh","2","5",NA,"kayak",0,1,0,0,0,0,-71.7221647035,41.336363079,10.4,0,0
"1320",567,"BIS",236,"2021-03-22","Amy Mayer",NA,"2021-03-22 13:15:00","2021-03-22 13:53:00",NA,NA,NA,NA,NA,"3","1",NA,"kayak",0,1,0,0,0,0,-71.7221077066,41.3363412023,10.4,0,0
"1321",568,"Pawcatuck",2123,"2021-03-23","Kylie Rezendes","beaver","2021-03-23 15:02:00","2021-03-23 16:22:00","muskrat","scat","N","1899-12-31 15:58:00","shrub swamp","2","5",NA,"foot",0,0,0,0,0,1,-71.5798611101,41.4689712413,15.7,2,0
"1322",569,"Pawcatuck",2123,"2021-03-23","John Crockett","beaver","2021-03-23 15:02:00","2021-03-23 16:13:00",NA,NA,NA,NA,NA,"3","1",NA,"foot",0,0.0704225352112676,0,0,0,0.929577464788732,-71.554754125,41.3857997954,14.4,2,0
"1323",570,"Pawcatuck",2169,"2021-03-23","Kylie Rezendes",NA,"2021-03-23 12:36:00","2021-03-23 14:10:00","beaver","chewed stick","N","1899-12-31 12:51:00","shrub swamp","2","5",NA,"foot",0.968421052631579,0,0,0,0.0315789473684211,0,-71.5798611101,41.4689712413,14.4,0,0
"1324",571,"Pawcatuck",2169,"2021-03-23","Kylie Rezendes",NA,"2021-03-23 12:36:00","2021-03-23 14:10:00","beaver","chewed stick","N",NA,"shrub swamp","2","5",NA,"foot",0.968421052631579,0,0,0,0.0315789473684211,0,-71.5798611101,41.4689712413,14.4,0,0
"1325",572,"Pawcatuck",2169,"2021-03-23","John Crockett","beaver, muskrat","2021-03-23 12:38:00","2021-03-23 13:58:00","beaver","stump","N","1899-12-31 12:52:00","shrub swamp","3","1",NA,"foot",0.9625,0,0,0,0.0375,0,-71.554754125,41.3857997954,13.3,0,0
"1326",573,"Pawcatuck",2169,"2021-03-23","John Crockett","beaver, muskrat","2021-03-23 12:38:00","2021-03-23 13:58:00","beaver","chewed stick","N","1899-12-31 12:55:00","shrub swamp","3","1",NA,"foot",0.9625,0,0,0,0.0375,0,-71.554754125,41.3857997954,13.3,0,0
"1327",574,"Pawcatuck",2169,"2021-03-23","John Crockett","beaver, muskrat","2021-03-23 12:38:00","2021-03-23 13:58:00","beaver","chewed stick","N","1899-12-31 13:00:00","shrub swamp","3","1",NA,"foot",0.9625,0,0,0,0.0375,0,-71.554754125,41.3857997954,13.3,0,0
"1328",575,"Pawcatuck",2169,"2021-03-23","John Crockett","beaver, muskrat","2021-03-23 12:38:00","2021-03-23 13:58:00","beaver","castor mound","Y","1899-12-31 13:01:00","shrub swamp","3","1",NA,"foot",0.9625,0,0,0,0.0375,0,-71.554754125,41.3857997954,13.3,0,0
"1329",576,"Pawcatuck",2169,"2021-03-23","John Crockett","beaver, muskrat","2021-03-23 12:38:00","2021-03-23 13:58:00","beaver","chewed stick","N","1899-12-31 13:25:00","shrub swamp","3","1",NA,"foot",0.9625,0,0,0,0.0375,0,-71.554754125,41.3857997954,13.3,0,0
"1330",577,"Quinebaug",5589,"2021-03-24","John Crockett",NA,"2021-03-24 12:47:00","2021-03-24 14:00:00","beaver","chewed stick","Y","1899-12-31 13:16:00","Stream","3","3",NA,"foot",NA,NA,NA,NA,NA,NA,-71.6908598877,41.8755933736,13.6,80,2
"1331",578,"Quinebaug",5589,"2021-03-24","John Crockett",NA,"2021-03-24 12:47:00","2021-03-24 14:00:00","beaver","stripped stick","Y","1899-12-31 13:24:00","Stream","3","3",NA,"foot",NA,NA,NA,NA,NA,NA,-71.6908598877,41.8755933736,13.6,80,2
"1332",579,"Quinebaug",5589,"2021-03-24","John Crockett",NA,"2021-03-24 12:47:00","2021-03-24 14:00:00","beaver","scent mound","Y","1899-12-31 13:25:00","Stream","3","3",NA,"foot",NA,NA,NA,NA,NA,NA,-71.6908598877,41.8755933736,13.6,80,2
"1333",580,"Quinebaug",5589,"2021-03-24","John Crockett",NA,"2021-03-24 12:47:00","2021-03-24 14:00:00","beaver","chewed stick","Y","1899-12-31 13:26:00","Stream","3","3",NA,"foot",NA,NA,NA,NA,NA,NA,-71.6908598877,41.8755933736,13.6,80,2
"1334",581,"Quinebaug",5589,"2021-03-24","John Crockett",NA,"2021-03-24 12:47:00","2021-03-24 14:00:00","muskrat","chewed veg","Y","1899-12-31 13:47:00","shrub swamp","3","3",NA,"foot",NA,NA,NA,NA,NA,NA,-71.6908598877,41.8755933736,13.6,80,2
"1335",582,"Quinebaug",5589,"2021-03-24","John Crockett",NA,"2021-03-24 12:47:00","2021-03-24 14:00:00","beaver","chewed tree","N","1899-12-31 13:55:00","Stream","3","3",NA,"foot",NA,NA,NA,NA,NA,NA,-71.6908598877,41.8755933736,13.6,80,2
"1336",583,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","stump","N","1899-12-31 12:51:00","forested swamp","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
"1337",584,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","stripped veg","N","1899-12-31 12:55:00","forested swamp","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
"1338",585,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","stump","N","1899-12-31 13:05:00","Stream","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
"1339",586,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","dam","N","1899-12-31 13:21:00","Stream","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
"1340",587,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","stump","Y","1899-12-31 13:25:00","Stream","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
"1341",588,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","stump","Y","1899-12-31 13:30:00","Stream","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
"1342",589,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","stump","Y","1899-12-31 13:44:00","marsh","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
"1343",590,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","stump","N","1899-12-31 13:48:00","marsh","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
"1344",591,"Quinebaug",5589,"2021-03-24","Richard Mercer",NA,"2021-03-24 12:50:00","2021-03-24 14:08:00","beaver","stump","Y","1899-12-31 13:58:00","marsh","2","4",NA,"foot",0,0.833333333333333,0,0,0,0.166666666666667,-71.7870661151,41.7534479219,13.6,81,2.1
