"","Watershed","Site.ID","Date","Location","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"563","Blackstone",294,2023-06-06,"Round Top 3","Chris Boylston","N/A",2023-06-06 12:06:00,2023-06-06 12:31:00,"Beaver","chewed stick","Y","0.51527777777777783",NA,"stream/forest","2","1","recent rain","none","walking",0.04,0,0,0.2,0,0.76
"564","Blackstone",294,2023-06-06,"Round Top 3","Chris Boylston","N/A",2023-06-06 12:06:00,2023-06-06 12:31:00,"Beaver","chewed stick","N","0.51944444444444449",NA,"stream/forest","2","1","recent rain","none","walking",0.04,0,0,0.2,0,0.76
"565","Blackstone",292,2023-06-06,"Round Top 4","Chris Boylston","N/A",2023-06-06 12:35:00,2023-06-06 12:45:00,"Beaver","chewed tree","Y","0.52430555555555558",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0.5,0.5
"566","Blackstone",292,2023-06-06,"Round Top 4","Chris Boylston","N/A",2023-06-06 12:35:00,2023-06-06 12:45:00,"Beaver","stump","N","0.52569444444444446",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0.5,0.5
"567","Blackstone",292,2023-06-06,"Round Top 4","Chris Boylston","N/A",2023-06-06 12:35:00,2023-06-06 12:45:00,"Beaver","stump","N","0.52916666666666667",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0.5,0.5
"568","Blackstone",293,2023-06-06,"Round Top 5","Chris Boylston","N/A",2023-06-06 12:50:00,2023-06-06 13:04:00,"Beaver","chewed stick","N","0.5444444444444444",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0.0714285714285714,0.928571428571429
"569","Blackstone",296,2023-06-06,"Round Top 2","John Crockett","beaver",2023-06-06 10:38:00,2023-06-06 11:00:00,"beaver","chewed stick","N","0.44444444444444442",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0,1
"570","Blackstone",115,2023-06-06,"Round Top 1","John Crockett","beaver",2023-06-06 11:16:00,2023-06-06 11:25:00,"Beaver","chewed stick","N","0.47152777777777777",NA,"shrub swamp","1","3","recent rain","none","walking",0,0,0,0,0.333333333333333,0.666666666666667
"571","Blackstone",294,2023-06-06,"Round Top 3","John Crockett","beaver",2023-06-06 12:04:00,2023-06-06 12:41:00,"beaver","chewed stick","N","0.51111111111111118",NA,"stream/forest","1","3","recent rain","none","walking",0.0540540540540541,0,0,0.189189189189189,0,0.756756756756757
"572","Blackstone",294,2023-06-06,"Round Top 3","John Crockett","beaver",2023-06-06 12:04:00,2023-06-06 12:41:00,"beaver","chewed stick","Y","0.52013888888888882",NA,"stream/forest","1","3","recent rain","none","walking",0.0540540540540541,0,0,0.189189189189189,0,0.756756756756757
"573","Blackstone",294,2023-06-06,"Round Top 3","John Crockett","beaver",2023-06-06 12:04:00,2023-06-06 12:41:00,"otter","latrine","Y","0.52638888888888891",NA,"stream/forest","1","3","recent rain","none","walking",0.0540540540540541,0,0,0.189189189189189,0,0.756756756756757
"574","Blackstone",292,2023-06-06,"Round Top 4","John Crockett","beaver",2023-06-06 12:41:00,2023-06-06 12:47:00,"beaver","chewed stick","Y","0.53125",NA,"forested swamp","1","3","recent rain","none","walking",0,0,0,0,0.166666666666667,0.833333333333333
"575","Blackstone",293,2023-06-06,"Round Top 5","John Crockett","beaver",2023-06-06 12:48:00,2023-06-06 13:01:00,"Beaver","chewed stick","N","0.53541666666666665",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0.307692307692308,0.692307692307692
"576","Blackstone",293,2023-06-06,"Round Top 5","John Crockett","beaver",2023-06-06 12:48:00,2023-06-06 13:01:00,"beaver","chewed stick","Y","0.54027777777777775",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0.307692307692308,0.692307692307692
"577","Blackstone",293,2023-06-06,"Round Top 5","John Crockett","beaver",2023-06-06 12:48:00,2023-06-06 13:01:00,"otter","scat","N","0.54097222222222219",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0.307692307692308,0.692307692307692
"578","Blackstone",132,2023-06-06,"Black Hut 1","John Crockett","N/A",2023-06-06 14:14:00,2023-06-06 14:33:00,"Beaver","chewed stick","N","0.59583333333333333",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0,1
"579","Blackstone",133,2023-06-06,"Black Hut 2","John Crockett","N/A",2023-06-06 14:35:00,2023-06-06 15:01:00,"Beaver","stump","N","0.60902777777777783",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0,1
"580","Blackstone",133,2023-06-06,"Black Hut 2","John Crockett","N/A",2023-06-06 14:35:00,2023-06-06 15:01:00,"otter","Scat","N","0.61319444444444449",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0,1
"581","Blackstone",300,2023-06-07,"GWMA 1","Chris Boylston","N/A",2023-06-07 10:00:00,2023-06-07 10:35:00,"beaver","lodge","N","0.43124999999999997",NA,"emergent marsh","2","1","recent rain","none","walking",0,0.885714285714286,0,0,0,0.114285714285714
"582","Blackstone",300,2023-06-07,"GWMA 1","Chris Boylston","N/A",2023-06-07 10:00:00,2023-06-07 10:35:00,"beaver","chewed stick","N","0.43541666666666662",NA,"emergent marsh","2","1","recent rain","none","walking",0,0.885714285714286,0,0,0,0.114285714285714
"583","Blackstone",76,2023-06-07,"Memorial Lodge","Chris Boylston","N/A",2023-06-07 11:15:00,2023-06-07 11:31:00,NA,NA,NA,NA,NA,NA,"2","1","recent rain","none","walking",0,0,0,0,0,1
"584","Blackstone",80,2023-06-07,"Memorial Lodge","Chris Boylston","N/A",2023-06-07 11:31:00,2023-06-07 11:52:00,NA,NA,NA,NA,NA,NA,"2","1","recent rain","none","walking",0,0,0,0,0,1
"585","Blackstone",323,2023-06-07,"Black Hut North","Chris Boylston","N/A",2023-06-07 13:10:00,2023-06-07 13:47:00,"muskrat","scat","N","0.54861111111111105",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0,1
"586","Blackstone",323,2023-06-07,"Black Hut North","Chris Boylston","N/A",2023-06-07 13:10:00,2023-06-07 13:47:00,"muskrat","scat","N","0.55625000000000002",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0,1
"587","Blackstone",323,2023-06-07,"Black Hut North","Chris Boylston","N/A",2023-06-07 13:10:00,2023-06-07 13:47:00,"beaver","chewed stick","N","0.56666666666666665",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0,1
"588","Blackstone",323,2023-06-07,"Black Hut North","Chris Boylston","N/A",2023-06-07 13:10:00,2023-06-07 13:47:00,"muskrat","scat","N","0.56874999999999998",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0,1
"589","Blackstone",323,2023-06-07,"Black Hut North","Chris Boylston","N/A",2023-06-07 13:10:00,2023-06-07 13:47:00,"muskrat","scat","N","0.57361111111111118",NA,"stream/forest","2","1","recent rain","none","walking",0,0,0,0,0,1
"590","Blackstone",300,2023-06-07,"GWMA 1","John Crockett","N/A",2023-06-07 09:59:00,2023-06-07 10:31:00,"beaver","lodge","N","0.4284722222222222",NA,"shrub swamp","1","3","recent rain","none","walking",0,0.90625,0,0,0,0.09375
"591","Blackstone",300,2023-06-07,"GWMA 1","John Crockett","N/A",2023-06-07 09:59:00,2023-06-07 10:31:00,"otter","scat","N","0.4291666666666667",NA,"shrub swamp","1","3","recent rain","none","walking",0,0.90625,0,0,0,0.09375
"592","Blackstone",76,2023-06-07,"Memorial Lodge 1","John Crockett","N/A",2023-06-07 11:12:00,2023-06-07 11:25:00,"muskrat","scat","N","0.46736111111111112",NA,"emergent marsh","1","3","recent rain","none","walking",0,0,0,0,0,1
"593","Blackstone",80,2023-06-07,"Memorial Lodge 2","John Crockett","muskrat",2023-06-07 11:28:00,2023-06-07 11:48:00,NA,NA,NA,NA,NA,NA,"1","3","recent rain","none","walking",0,0,0,0,0,1
"594","Blackstone",323,2023-06-07,"Black Hut North","John Crockett","N/A",2023-06-07 13:09:00,2023-06-07 13:40:00,"muskrat","scat","N","0.54999999999999993",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0,1
"595","Blackstone",323,2023-06-07,"Black Hut North","John Crockett","N/A",2023-06-07 13:09:00,2023-06-07 13:40:00,"muskrat","scat","N","0.55972222222222223",NA,"stream/forest","1","3","recent rain","none","walking",0,0,0,0,0,1
"596","Blackstone",139,2023-06-08,"Audubon Fort","Chris Boylston","beaver",2023-06-08 12:46:00,2023-06-08 13:10:00,"Beaver","dam","N","0.53194444444444444",NA,"pond edge","2","1","recent rain","none","walking",NA,NA,NA,NA,NA,NA
"597","Blackstone",139,2023-06-08,"Audubon Fort","Chris Boylston","beaver",2023-06-08 12:46:00,2023-06-08 13:10:00,"Beaver","dam","Y","0.53402777777777777",NA,"pond edge","2","1","recent rain","none","walking",NA,NA,NA,NA,NA,NA
"598","Blackstone",139,2023-06-08,"Audubon Fort","Chris Boylston","beaver",2023-06-08 12:46:00,2023-06-08 13:10:00,"muskrat","scat","N","0.53680555555555554",NA,"emergent marsh","2","1","recent rain","none","walking",NA,NA,NA,NA,NA,NA
"599","Blackstone",139,2023-06-08,"Audubon Fort","Chris Boylston","beaver",2023-06-08 12:46:00,2023-06-08 13:10:00,"Beaver","chewed stick","N","0.54513888888888895",NA,"emergent marsh","2","1","recent rain","none","walking",NA,NA,NA,NA,NA,NA
"600","Blackstone",139,2023-06-08,"Audubon Fort","Chris Boylston","beaver",2023-06-08 12:46:00,2023-06-08 13:10:00,"muskrat","scat","N","0.54652777777777783",NA,"emergent marsh","2","1","recent rain","none","walking",NA,NA,NA,NA,NA,NA
"601","Blackstone",163,2023-06-08,"Globe Park","Chris Boylston","N/A",2023-06-08 14:02:00,2023-06-08 14:11:00,NA,NA,NA,NA,NA,NA,"2","1","recent rain","none","walking",0.666666666666667,0,0,0,0,0.333333333333333
"602","Blackstone",245,2023-06-08,"Costa Park","Chris Boylston","N/A",2023-06-08 14:30:00,2023-06-08 14:49:00,"Beaver","chewed stick","N","0.60625000000000007",NA,"rivers edge","2","1","recent rain","none","walking",0.315789473684211,0,0,0,0,0.684210526315789
"603","Blackstone",245,2023-06-08,"Costa Park","Chris Boylston","N/A",2023-06-08 14:30:00,2023-06-08 14:49:00,"Beaver","chewed stick","N","0.6118055555555556",NA,"rivers edge","2","1","recent rain","none","walking",0.315789473684211,0,0,0,0,0.684210526315789
"604","Blackstone",245,2023-06-08,"Costa Park","Chris Boylston","N/A",2023-06-08 14:30:00,2023-06-08 14:49:00,"muskrat","scat","N","0.61249999999999993",NA,"rivers edge","2","1","recent rain","none","walking",0.315789473684211,0,0,0,0,0.684210526315789
"605","Blackstone",249,2023-06-08,"River Edge Park","Chris Boylston","N/A",2023-06-08 15:13:00,2023-06-08 15:36:00,"otter","shells","N","0.63541666666666663",NA,"rivers edge","2","1","recent rain","none","walking",0.782608695652174,0,0,0,0,0.217391304347826
"606","Blackstone",249,2023-06-08,"River Edge Park","Chris Boylston","N/A",2023-06-08 15:13:00,2023-06-08 15:36:00,"otter","shells","N","0.63680555555555551",NA,"rivers edge","2","1","recent rain","none","walking",0.782608695652174,0,0,0,0,0.217391304347826
"607","Blackstone",249,2023-06-08,"River Edge Park","Chris Boylston","N/A",2023-06-08 15:13:00,2023-06-08 15:36:00,"beaver","chewed stick","N","0.6381944444444444",NA,"rivers edge","2","1","recent rain","none","walking",0.782608695652174,0,0,0,0,0.217391304347826
"608","Blackstone",249,2023-06-08,"River Edge Park","Chris Boylston","N/A",2023-06-08 15:13:00,2023-06-08 15:36:00,"otter","shells","N","0.64513888888888882",NA,"rivers edge","2","1","recent rain","none","walking",0.782608695652174,0,0,0,0,0.217391304347826
"609","Blackstone",249,2023-06-08,"River Edge Park","Chris Boylston","N/A",2023-06-08 15:13:00,2023-06-08 15:36:00,"beaver","chewed stick","N","0.64583333333333337",NA,"rivers edge","2","1","recent rain","none","walking",0.782608695652174,0,0,0,0,0.217391304347826
"610","Blackstone",249,2023-06-08,"River Edge Park","Chris Boylston","N/A",2023-06-08 15:13:00,2023-06-08 15:36:00,"muskrat","scat","N","0.64722222222222225",NA,"rivers edge","2","1","recent rain","none","walking",0.782608695652174,0,0,0,0,0.217391304347826
"611","Blackstone",248,2023-06-08,"River Edge Park","Chris Boylston","all",2023-06-08 15:36:00,2023-06-08 15:45:00,"otter","shells","N","0.65138888888888891",NA,"rivers edge","2","1","recent rain","none","walking",0.888888888888889,0,0.111111111111111,0,0,0
"612","Blackstone",248,2023-06-08,"River Edge Park","Chris Boylston","all",2023-06-08 15:36:00,2023-06-08 15:45:00,"beaver","chewed stick","N","0.65347222222222223",NA,"rivers edge","2","1","recent rain","none","walking",0.888888888888889,0,0.111111111111111,0,0,0
"613","Blackstone",248,2023-06-08,"River Edge Park","Chris Boylston","all",2023-06-08 15:36:00,2023-06-08 15:45:00,"muskrat","scat","N","0.65625",NA,"rivers edge","2","1","recent rain","none","walking",0.888888888888889,0,0.111111111111111,0,0,0
"614","Blackstone",139,2023-06-08,"Audubon Fort","John Crockett","Beaver, Otter",2023-06-08 12:39:00,2023-06-08 13:08:00,"otter","scat","N","0.52777777777777779",NA,"pond edge","1","3","recent rain","none","walking",0,0,0,0,0,1
"615","Blackstone",139,2023-06-08,"Audubon Fort","John Crockett","Beaver, Otter",2023-06-08 12:39:00,2023-06-08 13:08:00,"beaver","chewed stick","N","0.52916666666666667",NA,"pond edge","1","3","recent rain","none","walking",0,0,0,0,0,1
"616","Blackstone",139,2023-06-08,"Audubon Fort","John Crockett","Beaver, Otter",2023-06-08 12:39:00,2023-06-08 13:08:00,"muskrat","scat","N","0.53819444444444442",NA,"emergent marsh","1","3","recent rain","none","walking",0,0,0,0,0,1
"617","Blackstone",163,2023-06-08,"Globe Park","John Crockett","N/A",2023-06-08 14:00:00,2023-06-08 14:15:00,NA,NA,NA,NA,NA,NA,"1","3","recent rain","none","walking",0.333333333333333,0,0.266666666666667,0,0,0.4
"618","Blackstone",245,2023-06-08,"Costa Park","John Crockett","N/A",2023-06-08 14:29:00,2023-06-08 14:48:00,"beaver","chewed stick","N","0.60625000000000007",NA,"rivers edge","1","3","recent rain","none","walking",0.315789473684211,0,0,0,0,0.684210526315789
"619","Blackstone",245,2023-06-08,"Costa Park","John Crockett","N/A",2023-06-08 14:29:00,2023-06-08 14:48:00,"muskrat","scat","N","0.61041666666666672",NA,"rivers edge","1","3","recent rain","none","walking",0.315789473684211,0,0,0,0,0.684210526315789
"620","Blackstone",249,2023-06-08,"River Edge Park","John Crockett","N/A",2023-06-08 15:11:00,2023-06-08 15:32:00,"otter","shells","N","0.63541666666666663",NA,"rivers edge","1","3","recent rain","none","walking",0.761904761904762,0,0.0476190476190476,0,0,0.19047619047619
"621","Blackstone",249,2023-06-08,"River Edge Park","John Crockett","N/A",2023-06-08 15:11:00,2023-06-08 15:32:00,"beaver","chewed stick","N","15:30",NA,"rivers edge","1","3","recent rain","none","walking",0.761904761904762,0,0.0476190476190476,0,0,0.19047619047619
"622","Blackstone",249,2023-06-08,"River Edge Park","John Crockett","N/A",2023-06-08 15:11:00,2023-06-08 15:32:00,"muskrat","scat","N","0.64652777777777781",NA,"rivers edge","1","3","recent rain","none","walking",0.761904761904762,0,0.0476190476190476,0,0,0.19047619047619
"623","Blackstone",248,2023-06-08,"River Edge Park","John Crockett","N/A",2023-06-08 15:35:00,2023-06-08 15:45:00,"beaver","chewed stick","N","0.65069444444444446",NA,"rivers edge","1","3","recent rain","none","walking",0.7,0,0.1,0,0,0.2
"624","Blackstone",248,2023-06-08,"River Edge Park","John Crockett","N/A",2023-06-08 15:35:00,2023-06-08 15:45:00,"otter","shells","N","0.65208333333333335",NA,"rivers edge","1","3","recent rain","none","walking",0.7,0,0.1,0,0,0.2
"625","Blackstone",248,2023-06-08,"River Edge Park","John Crockett","N/A",2023-06-08 15:35:00,2023-06-08 15:45:00,"muskrat","scat","N","0.65486111111111112",NA,"rivers edge","1","3","recent rain","none","walking",0.7,0,0.1,0,0,0.2
"626","Woonasquatucket-Moshassuck",69,2023-06-12,"Lincoln Woods 1","Chris Boylston","N/A",2023-06-12 11:15:00,2023-06-12 11:31:00,NA,NA,NA,NA,NA,NA,"2","1","recent rain","none","walking",0.875,0,0,0,0,0.125
"627","Woonasquatucket-Moshassuck",66,2023-06-12,"Lincoln Woods 2","Chris Boylston","otter",2023-06-12 11:35:00,2023-06-12 12:12:00,"otter","shells","N","0.4826388888888889",NA,"pond edge","2","1","recent rain","none","walking",0.486486486486487,0,0,0,0,0.513513513513513
"628","Woonasquatucket-Moshassuck",66,2023-06-12,"Lincoln Woods 2","Chris Boylston","otter",2023-06-12 11:35:00,2023-06-12 12:12:00,"otter","shells","N","0.48402777777777778",NA,"pond edge","2","1","recent rain","none","walking",0.486486486486487,0,0,0,0,0.513513513513513
"629","Woonasquatucket-Moshassuck",66,2023-06-12,"Lincoln Woods 2","Chris Boylston","otter",2023-06-12 11:35:00,2023-06-12 12:12:00,"otter","shells","N","0.4909722222222222",NA,"pond edge","2","1","recent rain","none","walking",0.486486486486487,0,0,0,0,0.513513513513513
"630","Woonasquatucket-Moshassuck",66,2023-06-12,"Lincoln Woods 2","Chris Boylston","otter",2023-06-12 11:35:00,2023-06-12 12:12:00,"muskrat","scat","N","0.49236111111111108",NA,"pond edge","2","1","recent rain","none","walking",0.486486486486487,0,0,0,0,0.513513513513513
"631","Woonasquatucket-Moshassuck",66,2023-06-12,"Lincoln Woods 2","Chris Boylston","otter",2023-06-12 11:35:00,2023-06-12 12:12:00,"otter","shells","N","0.49444444444444446",NA,"pond edge","2","1","recent rain","none","walking",0.486486486486487,0,0,0,0,0.513513513513513
"632","Blackstone",166,2023-06-12,"Lower Blackstone 1","Chris Boylston","N/A",2023-06-12 12:51:00,2023-06-12 13:15:00,"beaver","chewed stick","N","0.53819444444444442",NA,"rivers edge","2","1","recent rain","none","walking",0.291666666666667,0,0,0,0,0.708333333333333
"633","Blackstone",166,2023-06-12,"Lower Blackstone 1","Chris Boylston","N/A",2023-06-12 12:51:00,2023-06-12 13:15:00,"beaver","stump","N","0.54305555555555551",NA,"rivers edge","2","1","recent rain","none","walking",0.291666666666667,0,0,0,0,0.708333333333333
"634","Blackstone",166,2023-06-12,"Lower Blackstone 1","Chris Boylston","N/A",2023-06-12 12:51:00,2023-06-12 13:15:00,"muskrat","scat","Y","0.5444444444444444",NA,"rivers edge","2","1","recent rain","none","walking",0.291666666666667,0,0,0,0,0.708333333333333
"635","Blackstone",166,2023-06-12,"Lower Blackstone 1","Chris Boylston","N/A",2023-06-12 12:51:00,2023-06-12 13:15:00,"otter","shells","N","0.55069444444444449",NA,"rivers edge","2","1","recent rain","none","walking",0.291666666666667,0,0,0,0,0.708333333333333
"636","Blackstone",164,2023-06-12,"Lower Blackstone 2","Chris Boylston","all",2023-06-12 13:35:00,2023-06-12 13:53:00,"beaver","chewed stick","N","0.57222222222222219",NA,"rivers edge","2","1","recent rain","none","walking",0.722222222222222,0,0,0,0,0.277777777777778
"637","Blackstone",164,2023-06-12,"Lower Blackstone 2","Chris Boylston","all",2023-06-12 13:35:00,2023-06-12 13:53:00,"beaver","chewed stick","N","0.57708333333333328",NA,"rivers edge","2","1","recent rain","none","walking",0.722222222222222,0,0,0,0,0.277777777777778
"638","Blackstone",222,2023-06-12,"Lower Blackstone 3","Chris Boylston","N/A",2023-06-12 14:31:00,2023-06-12 14:45:00,"beaver","chewed stick","N","0.60625000000000007",NA,"rivers edge","2","1","recent rain","none","walking",0.928571428571429,0,0,0,0,0.0714285714285714
"639","Blackstone",222,2023-06-12,"Lower Blackstone 3","Chris Boylston","N/A",2023-06-12 14:31:00,2023-06-12 14:45:00,"otter","shells","N","0.6069444444444444",NA,"rivers edge","2","1","recent rain","none","walking",0.928571428571429,0,0,0,0,0.0714285714285714
